"55 West 25th Street, Unit 31A",NoMad,3995,Studio,1 BA
"1065 2nd Avenue, Unit 2022",Midtown East,8341,2 BD,2 BA
"1065 2nd Avenue, Unit 2021",Midtown East,7654,2 BD,2 BA
"1065 2nd Avenue, Unit 1032",Midtown East,5454,1 BD,1 BA
"7 West 21st Street, Unit 1902",Flatiron,7290,1 BD,1 BA
"7 West 21st Street, Unit 17B",Flatiron,6282,1 BD,1 BA
"7 West 21st Street, Unit 1703",Flatiron,6210,1 BD,1 BA
"180 Riverside Boulevard, Unit 20B",Upper West Side,3947,1 BD,1 BA
"400 East 84th Street, Unit 10D",Upper East Side,4320,1 BD,1 BA
"50 West 77th Street, Unit 2M",Upper West Side,2734,Studio,1 BA
35 Morningside Avenue,Harlem,2125,1 BD,1 BA
"784 Columbus Avenue, Unit 7A",Upper West Side,4662,2 BD,1 BA
"565 West 188th Street, Unit 54",Washington Heights,1750,1 BD,1 BA
"784 Columbus Avenue, Unit 2L",Upper West Side,2977,Studio,1 BA
"247 Wadsworth Avenue, Unit 6S",Washington Heights,1900,1 BD,1 BA
"788 Columbus Avenue, Unit 3L",Upper West Side,2585,Studio,1 BA
"300 West 21st Street, Unit 42",Chelsea,3300,1 BD,1 BA
"300 West 21st Street, Unit 42",Chelsea,3300,1 BD,1 BA
"632-634 East 11th Street, Unit 3",East Village,4800,3 BD,2 BA
"501 East 87th Street, Unit 2E",Upper East Side,3600,1 BD,1 BA
"501 East 87th Street, Unit 15H",Upper East Side,5200,1 BD,1 BA
"501 East 87th Street, Unit 3F",Upper East Side,6000,2 BD,2 BA
"525 East 72nd Street, Unit 18G",Upper East Side,4500,1 BD,1.5 BA
"525 East 72nd Street, Unit 20E",Upper East Side,7200,2 BD,2 BA
"420 East 61st Street, Unit 25B",Upper East Side,7250,2 BD,2 BA
"420 East 61st Street, Unit 30D",Upper East Side,4400,1 BD,1.5 BA
"265 East 66th Street, Unit 41G",Upper East Side,5500,1 BD,1.5 BA
"525 East 72nd Street, Unit 4I",Upper East Side,6800,2 BD,2 BA
"525 East 72nd Street, Unit 14B",Upper East Side,3795,1 BD,1 BA
"525 East 72nd Street, Unit 38D",Upper East Side,3600,Studio,1 BA
"83 Eldridge Street, Unit 1AB",Lower East Side,3400,1 BD,1 BA
"83 Eldridge Street, Unit 1AB",Lower East Side,3400,1 BD,1 BA
"240 East 39th Street, Unit 44B",Murray Hill,8460,2 BD,2.5 BA
"240 East 39th Street, Unit 38K",Murray Hill,4025,1 BD,1 BA
"320 East 46th Street, Unit 32A",Midtown East,5995,2 BD,2.5 BA
"240 East 39th Street, Unit 9G",Murray Hill,6715,2 BD,2 BA
"1755 York Avenue, Unit 31E",Upper East Side,5395,2 BD,2 BA
"425 East 63rd Street, Unit 12EF",Upper East Side,7000,3 BD,2 BA
"83 Eldridge Street, Unit 1AA",Lower East Side,3400,2 BD,1 BA
"83 Eldridge Street, Unit 1AA",Lower East Side,3400,2 BD,1 BA
"304 East 62nd Street, Unit 15",Upper East Side,2650,1 BD,1 BA
75 West End Avenue,Upper West Side,3300,1 BD,1 BA
75 West End Avenue,Upper West Side,3595,1 BD,1 BA
535 West 23rd Street,Chelsea,5525,1 BD,1 BA
535 West 23rd Street,Chelsea,5345,1 BD,1 BA
535 West 23rd Street,Chelsea,5310,1 BD,1 BA
626 1st Avenue,Murray Hill,4880,1 BD,1 BA
626 1st Avenue,Murray Hill,4880,1 BD,1 BA
"233 East 12th Street, Unit 2D",East Village,2200,Studio,1 BA
"173 West 78th Street, Unit 3E",Upper West Side,4400,1 BD,1 BA
"235 East 50th Street, Unit 66",Midtown East,3195,2 BD,1 BA
"227 East 50th Street, Unit 24",Midtown East,3150,2 BD,1 BA
"329 Lexington Avenue, Unit 4E",Murray Hill,3350,2 BD,1 BA
"234 East 52nd Street, Unit 3D",Midtown East,2154,1 BD,1 BA
"68 West 107th Street, Unit 2",Upper West Side,3988,3 BD,1 BA
"177 Front Street, Unit 2015",Financial District,5900,2 BD,2 BA
"530 West 30th Street, Unit 18E",Chelsea,5989,1 BD,1 BA
"400 West 113th Street, Unit 1511",Morningside Heights,3525,Studio,1 BA
"105 West 29th Street, Unit 29G",Chelsea,4103,Studio,1 BA
"41 West 86th Street, Unit 16E",Upper West Side,2772,Studio,1 BA
"41 West 86th Street, Unit 2E",Upper West Side,3464,1 BD,1 BA
"41 West 86th Street, Unit 8C",Upper West Side,2710,Studio,1 BA
"228 West 71st Street, Unit 11I",Upper West Side,3769,1 BD,1 BA
"71 Broadway, Unit 11H",Financial District,4222,1 BD,1 BA
"400 West 37th Street, Unit 14S",Hudson Yards,5280,2 BD,2 BA
"141 West 145th Street, Unit 51",Harlem,2150,2 BD,1 BA
"142 East 13th Street, Unit 2N",Greenwich Village,4700,3 BD,1 BA
"142 East 13th Street, Unit 2N",Greenwich Village,4700,3 BD,1 BA
"690 Fort Washington, Unit 2C",Washington Heights,2395,1 BD,1 BA
"50 West 30th Street, Unit 13B",NoMad,4850,1 BD,1 BA
"86 East 4th Street, Unit 6",East Village,3895,2 BD,1 BA
"65 West 106th Street, Unit 3F",Upper West Side,4090,3 BD,1 BA
"45 Tudor City Place, Unit 205",Midtown East,1900,Studio,1 BA
"167 Ave A, Unit 2",East Village,5300,3 BD,1 BA
"201 East 4th Street, Unit 5",East Village,5300,3 BD,2 BA
"170 Amsterdam Avenue, Unit 5H",Upper West Side,4544,1 BD,1 BA
"50 East 28th Street, Unit 13E",NoMad,5645,1 BD,1 BA
"24 5th Avenue, Unit 720",Greenwich Village,3495,Studio,1 BA
"105 West 29th Street, Unit 29D",Chelsea,7704,2 BD,2 BA
"1214 5th Avenue, Unit 42A",East Harlem,10500,3 BD,3 BA
"105 Duane Street, Unit 39B",TriBeCa,7815,2 BD,2 BA
"105 Duane Street, Unit 9B",TriBeCa,5160,1 BD,1 BA
"105 Duane Street, Unit 17D",TriBeCa,3550,Studio,1 BA
"209 West 135th Street, Unit 4",Harlem,3799,4 BD,1 BA
"209 West 135th Street, Unit 4",Harlem,3799,4 BD,1 BA
"10 Rutgers Street, Unit 8M",Lower East Side,4125,1 BD,1 BA
"10 Rutgers Street, Unit 8M",Lower East Side,3781,1 BD,1 BA
"107 St Marks Place, Unit 5C",East Village,4175,2 BD,1 BA
"153 East 32nd Street, Unit 3A",Kips Bay,3695,1 BD,1.5 BA
"300 East 56th Street, Unit 21D",Midtown East,9295,3 BD,3.5 BA
"310 West 38th Street, Unit 1631",Hudson Yards,5395,2 BD,2 BA
"320 East 46th Street, Unit 6G",Midtown East,4995,1 BD,2 BA
"1385 York Avenue, Unit 35H",Upper East Side,5495,2 BD,1 BA
"1365 York Avenue, Unit 19D",Upper East Side,5695,2 BD,2 BA
"1385 York Avenue, Unit 17J",Upper East Side,4295,1 BD,1 BA
"333 East 102nd Street, Unit 638",East Harlem,4311,3 BD,3 BA
"300 East 75th Street, Unit 16C",Upper East Side,7395,3 BD,2 BA
"1675 York Avenue, Unit 30D",Upper East Side,3695,1 BD,1 BA
"1675 York Avenue, Unit 2H",Upper East Side,3495,1 BD,1 BA
"506 9th Avenue, Unit 4FN",Hudson Yards,2300,1 BD,1 BA
"50 East 28th Street, Unit 13E",NoMad,5645,1 BD,1 BA
"24 5th Avenue, Unit 720",Greenwich Village,3495,Studio,1 BA
"105 West 29th Street, Unit 29D",Chelsea,7704,2 BD,2 BA
"1214 5th Avenue, Unit 42A",East Harlem,10500,3 BD,3 BA
"105 Duane Street, Unit 39B",TriBeCa,7815,2 BD,2 BA
"105 Duane Street, Unit 9B",TriBeCa,5160,1 BD,1 BA
"105 Duane Street, Unit 17D",TriBeCa,3550,Studio,1 BA
"209 West 135th Street, Unit 4",Harlem,3799,4 BD,1 BA
"209 West 135th Street, Unit 4",Harlem,3799,4 BD,1 BA
"10 Rutgers Street, Unit 8M",Lower East Side,4125,1 BD,1 BA
"10 Rutgers Street, Unit 8M",Lower East Side,3781,1 BD,1 BA
"107 St Marks Place, Unit 5C",East Village,4175,2 BD,1 BA
"153 East 32nd Street, Unit 3A",Kips Bay,3695,1 BD,1.5 BA
"300 East 56th Street, Unit 21D",Midtown East,9295,3 BD,3.5 BA
"310 West 38th Street, Unit 1631",Hudson Yards,5395,2 BD,2 BA
"320 East 46th Street, Unit 6G",Midtown East,4995,1 BD,2 BA
"1385 York Avenue, Unit 35H",Upper East Side,5495,2 BD,1 BA
"1365 York Avenue, Unit 19D",Upper East Side,5695,2 BD,2 BA
"1385 York Avenue, Unit 17J",Upper East Side,4295,1 BD,1 BA
"333 East 102nd Street, Unit 638",East Harlem,4311,3 BD,3 BA
"300 East 75th Street, Unit 16C",Upper East Side,7395,3 BD,2 BA
"1675 York Avenue, Unit 30D",Upper East Side,3695,1 BD,1 BA
"1675 York Avenue, Unit 2H",Upper East Side,3495,1 BD,1 BA
"506 9th Avenue, Unit 4FN",Hudson Yards,2300,1 BD,1 BA
"82 Horatio Street, Unit 4B",West Village,4195,1 BD,1 BA
"379 Pleasant Avenue, Unit 3",East Harlem,2350,2 BD,1 BA
"237 East 34th Street, Unit 604",Murray Hill,5995,2 BD,2 BA
"237 East 34th Street, Unit 604",Murray Hill,5995,2 BD,2 BA
"303 West 11th Street, Unit 2A",West Village,2750,Studio,1 BA
"237 East 34th Street, Unit 706B",Murray Hill,4149,1 BD,1 BA
"237 East 34th Street, Unit 706B",Murray Hill,4149,1 BD,1 BA
"55 Delancey Street, Unit 5E",Lower East Side,4150,3 BD,1 BA
"100 West 31st Street, Unit 33J",Chelsea,5220,1 BD,1 BA
"316 West 75th Street, Unit 3A",Upper West Side,2375,Studio,1 BA
"316 West 75th Street, Unit 3A",Upper West Side,2375,Studio,1 BA
"341 East 9th Street, Unit 16",East Village,2406,1 BD,1 BA
"216 East 5th Street, Unit 6",East Village,3000,1 BD,1 BA
"15 Cliff Street, Unit 27B",Financial District,4320,1 BD,1 BA
"100 West 31st Street, Unit 34G",Chelsea,4762,1 BD,1 BA
"117 East 7th Street, Unit 5D",East Village,3595,2 BD,1 BA
"237 East 10th Street, Unit 5A",East Village,3300,1 BD,1 BA
"271 West 146th Street, Unit 11",Harlem,1895,1 BD,1 BA
"237 East 10th Street, Unit 1C",East Village,2300,Studio,1 BA
"505 West 54th Street, Unit 715",Hell's Kitchen,3362,Studio,1 BA
"300 East 39th Street, Unit 17C",Murray Hill,4516,1 BD,1 BA
"208 West 23rd Street, Unit 319",Chelsea,2795,Studio,1 BA
"276 West 119th Street, Unit 4A",Harlem,3345,2 BD,1 BA
"454 Manhattan Avenue, Unit 1D",Harlem,4195,2 BD,2 BA
"966-968 St Nicholas Avenue, Unit 1F",Washington Heights,1695,Studio,1 BA
"30 Bradhurst Avenue, Unit 5B",Harlem,2245,1 BD,1 BA
"301 West 112th Street, Unit 2A",Harlem,3195,2 BD,1 BA
"2216 8th Avenue, Unit 5B",Harlem,2145,Studio,1 BA
"444 Manhattan Avenue, Unit 7A",Harlem,3610,2 BD,2 BA
"454 Manhattan Avenue, Unit 4O",Harlem,4295,2 BD,2 BA
"454 Manhattan Avenue, Unit 7F",Harlem,3025,1 BD,1 BA
"454 Manhattan Avenue, Unit 7I",Harlem,4345,2 BD,2 BA
"301 West 118th Street, Unit 9L",Harlem,3044,2 BD,2 BA
"71 Broadway, Unit 7L",Financial District,4949,2 BD,2 BA
"117 East 7th Street, Unit 3B",East Village,3750,2 BD,1 BA
"109 St Marks Place, Unit 22",East Village,2975,1 BD,1 BA
"515 West 52nd Street, Unit 2021J",Hell's Kitchen,3908,1 BD,1 BA
"515 West 52nd Street, Unit 1003Q",Hell's Kitchen,3155,Studio,1 BA
"515 West 52nd Street, Unit 2008C",Hell's Kitchen,2998,Studio,1 BA
"117 East 7th Street, Unit A",East Village,3495,2 BD,1 BA
2090-92 Fredrick Douglas Boulevard,Harlem,2625,2 BD,1 BA
"159 East 92nd Street, Unit 7",Upper East Side,3995,3 BD,1 BA
"264 West 19th Street, Unit 34",Chelsea,4095,2 BD,1 BA
"201 East 2nd Street, Unit 5A",East Village,4700,3 BD,1 BA
"295 Park Avenue South, Unit 5B",Gramercy,5495,3 BD,1 BA
"128 West 71st Street, Unit 1B",Upper West Side,2800,1 BD,1 BA
"788 Columbus Avenue, Unit 3J",Upper West Side,3692,2 BD,1 BA
"245 East 13th Street, Unit 16",East Village,3800,2 BD,1 BA
"133 2nd Avenue, Unit 2",East Village,7900,2 BD,2 BA
"116 St Marks Place, Unit 7",East Village,3667,2 BD,1 BA
"116 St Marks Place, Unit 7",East Village,3667,2 BD,1 BA
"211 Ave A, Unit 33",East Village,3400,2 BD,1 BA
"211 Ave A, Unit 33",East Village,3400,2 BD,1 BA
"245 East 44th Street, Unit 32F",Midtown East,3295,Studio,1 BA
"245 East 44th Street, Unit 32F",Midtown East,3295,Studio,1 BA
"233 East 96th Street, Unit 6FPH",Upper East Side,6550,3 BD,3 BA
"210 East 65th Street, Unit 9G",Upper East Side,15450,1 BD,1.5 BA
"14 East 80th Street, Unit PH",Upper East Side,9985,4 BD,2.5 BA
"174 East 2nd Street, Unit 4S",East Village,3500,2 BD,1 BA
"1 West Street, Unit 2512",Financial District,2828,Studio,1 BA
"1 West Street, Unit 2511",Financial District,3642,1 BD,1 BA
"775 Riverside Drive, Unit 2C",Washington Heights,2400,1 BD,1 BA
"8 Spruce Street, Unit 16E",Financial District,3080,Studio,1 BA
"170 Amsterdam Avenue, Unit 13N",Upper West Side,4820,1 BD,1 BA
"41 West 86th Street, Unit 9M",Upper West Side,3556,1 BD,1 BA
"177 Front Street, Unit 1910",Financial District,4600,1 BD,1 BA
"335 East 27th Street, Unit 6C",Kips Bay,2900,Studio,1 BA
"335 East 27th Street, Unit 6C",Kips Bay,2900,Studio,1 BA
"210 East 65th Street, Unit 10E",Upper East Side,11700,1 BD,1 BA
"210 East 65th Street, Unit 12I",Upper East Side,16050,2 BD,2 BA
"313 East 95th Street, Unit 1",Upper East Side,1890,Studio,1 BA
"177 Front Street, Unit 1706",Financial District,3930,Studio,1 BA
"210 East 65th Street, Unit 10",Upper East Side,20550,3 BD,3 BA
"177 Front Street, Unit 630",Financial District,3200,Studio,1 BA
"250 East Houston Street, Unit 2H","Manhattan, NY 10002",4552,1 BD,1 BA
"561 10th Avenue, Unit 42D",Hudson Yards,5913,3 BD,2 BA
"243 East 13th Street, Unit 14",East Village,6200,3 BD,2 BA
"41 River Terrace, Unit 2802",Battery Park City,4900,1 BD,1 BA
"41 River Terrace, Unit 1902",Battery Park City,4750,1 BD,1 BA
"788 Columbus Avenue, Unit 17D",Upper West Side,5215,2 BD,2 BA
"5 Jones Street, Unit 8",West Village,3095,1 BD,3 BA
"300 West 55th Street, Unit 5N",Hell's Kitchen,2700,Studio,1 BA
"45 Tiemann Place, Unit 3M",Morningside Heights,2950,2 BD,1 BA
"131 West 85th Street, Unit 4B",Upper West Side,3450,1 BD,1 BA
"82-86 Washington Place West, Unit 5A",Greenwich Village,2595,Studio,1 BA
"75 Thompson Street, Unit 10",SoHo,2995,1 BD,1 BA
"194 East 2nd Street, Unit 3G",East Village,4900,2 BD,1 BA
"240 West 15th Street, Unit 31",Chelsea,2750,1 BD,1 BA
"45 Tiemann Place, Unit 1B",Morningside Heights,2800,2 BD,1 BA
"45 Tiemann Place, Unit 3P",Morningside Heights,2350,1 BD,1 BA
"45 Tiemann Place, Unit 5N",Morningside Heights,2350,1 BD,1 BA
"313 West 17th Street, Unit 5W",Chelsea,4500,1 BD,1 BA
"6 West 139th Street, Unit 8J",Harlem,2850,2 BD,1.5 BA
"99 John Street, Unit 1007",Financial District,4400,2 BD,1 BA
"351 West 17th Street, Unit 5A",Chelsea,3600,Studio,1 BA
"792 Columbus Avenue, Unit 3S",Upper West Side,3042,Studio,1 BA
"101 East 10th Street, Unit 83",East Village,5130,1 BD,1 BA
"101 East 10th Street, Unit 83",East Village,5700,1 BD,1 BA
"80 North Moore Street, Unit 4J",TriBeCa,5195,2 BD,1 BA
"40 Harrison Street, Unit 30G",TriBeCa,6695,2 BD,1 BA
"105 East 35th Street, Unit 3",Murray Hill,4250,1 BD,1 BA
"529 Broome Street, Unit 34",SoHo,2950,1 BD,1 BA
205-235 East 95th Street,Upper East Side,2670,Studio,1 BA
205-235 East 95th Street,Upper East Side,3220,1 BD,1 BA
"155 East 29th Street, Unit 19H",Kips Bay,4610,1 BD,1 BA
"172 Thompson Street, Unit 20",Greenwich Village,3695,2 BD,1 BA
"310 East 46th Street, Unit 9S",Midtown East,3695,1 BD,1 BA
"1485 5th Avenue, Unit 14E",East Harlem,4000,2 BD,2 BA
"60 West 66th Street, Unit 11J",Upper West Side,4440,1 BD,1 BA
"101 East 10th Street, Unit 55",East Village,4900,1 BD,1 BA
"101 East 10th Street, Unit 55",East Village,4410,1 BD,1 BA
"405 Main Street, Unit 6J",Roosevelt Island,3415,1 BD,1 BA
"405 Main Street, Unit 15M",Roosevelt Island,3650,1 BD,1 BA
"228 West 71st Street, Unit 7E",Upper West Side,3627,1 BD,1 BA
"228 West 71st Street, Unit 12B",Upper West Side,3819,1 BD,1 BA
"228 West 71st Street, Unit 3C",Upper West Side,2693,Studio,1 BA
"228 West 71st Street, Unit 7B",Upper West Side,3665,1 BD,1 BA
"239 Park Avenue South, Unit 2B",Gramercy,5650,3 BD,1 BA
"295 Park Avenue South, Unit 5B",Gramercy,5495,3 BD,1 BA
"123 East 54th Street, Unit 2D",Midtown East,3795,1 BD,1 BA
"284 Mott Street, Unit 2R",NoLita,3995,1 BD,1 BA
"295 Park Avenue South, Unit 7P",Gramercy,3050,Studio,1 BA
"121 Reade Street, Unit 5C",TriBeCa,4395,1 BD,1 BA
"295 Park Avenue South, Unit 4C",Gramercy,3795,1 BD,1 BA
"201 Sullivan Street, Unit 4B",Greenwich Village,2650,Studio,1 BA
"101 East 10th Street, Unit 5F",East Village,4320,1 BD,1 BA
"220 West 107th Street, Unit 3D",Upper West Side,3300,2 BD,1 BA
"174 Thompson Street, Unit 6FN",Greenwich Village,3650,2 BD,1 BA
"101 East 10th Street, Unit 81",East Village,4700,1 BD,1 BA
"101 East 10th Street, Unit 81",East Village,4230,1 BD,1 BA
"174 Thompson Street, Unit 3RN",Greenwich Village,2895,1 BD,1 BA
"3850 Broadway, Unit 52",Washington Heights,3483,4 BD,1.5 BA
"211 East 33rd Street, Unit 4A",Kips Bay,5150,3 BD,1 BA
"211 East 33rd, Unit 4A",Kips Bay,4635,3 BD,1 BA
"205 East 33rd, Unit 6",Kips Bay,3690,2 BD,1 BA
"205 East 33rd Street, Unit 6",Kips Bay,4100,2 BD,1 BA
"60 West 23rd Street, Unit 1136",Flatiron,4095,Studio,1 BA
"60 West 23rd Street, Unit 1136",Flatiron,4095,Studio,1 BA
"274 West 115th Street, Unit 1D",Harlem,2250,1 BD,1 BA
"278 West 117th Street, Unit 4A",Harlem,2200,1 BD,1 BA
"70 Battery Place, Unit 820",Battery Park City,6100,2 BD,2 BA
"70 Battery Place, Unit 615",Battery Park City,4000,1 BD,1 BA
"70 Battery Place, Unit 117",Battery Park City,3200,Studio,1 BA
"505 West 37th Street, Unit 4J",Hudson Yards,6000,2 BD,2 BA
"505 West 37th Street, Unit 4108",Hudson Yards,3260,Studio,1 BA
"455 West 37th Street, Unit 1017",Hudson Yards,4040,1 BD,1 BA
"505 West 37th Street, Unit 301",Hudson Yards,3695,1 BD,1 BA
"505 West 37th Street, Unit 8D",Hudson Yards,4230,1 BD,1 BA
"455 West 37th Street, Unit 314",Hudson Yards,2980,Studio,1 BA
"455 West 37th Street, Unit 215",Hudson Yards,5580,2 BD,2 BA
"19 Eldridge Street, Unit 18",Chinatown,3495,2 BD,1 BA
"814 10th Avenue, Unit 6C",Hell's Kitchen,2350,Studio,1 BA
"930 Amsterdam Avenue, Unit 7",Upper West Side,2200,1 BD,1 BA
"685 1st Avenue, Unit 21C",Murray Hill,8728,2 BD,2 BA
"142 West End Avenue, Unit 17P",Upper West Side,4950,2 BD,2 BA
"150 West 77th Street, Unit 2",Upper West Side,6600,1 BD,1.5 BA
"150 West 47th Street, Unit 10I",Theater District,2700,1 BD,1 BA
"110 West 86th Street, Unit 7D",Upper West Side,3650,1 BD,1 BA
473 West 158th Street,Washington Heights,4000,Studio,1 BA
"590 West End Avenue, Unit 2G",Upper West Side,2300,Studio,1 BA
"40-42 West 127th Street, Unit 19",Harlem,3095,3 BD,1 BA
"509 East 73rd Street, Unit 1",Upper East Side,1995,Studio,1 BA
"505 West 37th Street, Unit 29J",Hudson Yards,4250,1 BD,1 BA
"527 West 110th Street, Unit 26",Morningside Heights,3800,2 BD,1.5 BA
"1229 1st Avenue, Unit 22",Upper East Side,2750,2 BD,1 BA
"210 West 17th Street, Unit 2C",Chelsea,2800,Studio,1 BA
"210 West 17th Street, Unit 1C",Chelsea,2400,Studio,1 BA
"150 West 47th Street, Unit 6B",Theater District,2750,1 BD,1 BA
"505 West 37th Street, Unit 4108",Hudson Yards,3260,Studio,1 BA
"455 West 37th Street, Unit 1017",Hudson Yards,4040,1 BD,1 BA
"505 West 37th Street, Unit 301",Hudson Yards,3695,1 BD,1 BA
"505 West 37th Street, Unit 8D",Hudson Yards,4230,1 BD,1 BA
"455 West 37th Street, Unit 314",Hudson Yards,2980,Studio,1 BA
"455 West 37th Street, Unit 215",Hudson Yards,5580,2 BD,2 BA
"19 Eldridge Street, Unit 18",Chinatown,3495,2 BD,1 BA
"814 10th Avenue, Unit 6C",Hell's Kitchen,2350,Studio,1 BA
"930 Amsterdam Avenue, Unit 7",Upper West Side,2200,1 BD,1 BA
"685 1st Avenue, Unit 21C",Murray Hill,8728,2 BD,2 BA
"142 West End Avenue, Unit 17P",Upper West Side,4950,2 BD,2 BA
"150 West 77th Street, Unit 2",Upper West Side,6600,1 BD,1.5 BA
"150 West 47th Street, Unit 10I",Theater District,2700,1 BD,1 BA
"110 West 86th Street, Unit 7D",Upper West Side,3650,1 BD,1 BA
473 West 158th Street,Washington Heights,4000,Studio,1 BA
"590 West End Avenue, Unit 2G",Upper West Side,2300,Studio,1 BA
"40-42 West 127th Street, Unit 19",Harlem,3095,3 BD,1 BA
"509 East 73rd Street, Unit 1",Upper East Side,1995,Studio,1 BA
"505 West 37th Street, Unit 29J",Hudson Yards,4250,1 BD,1 BA
"527 West 110th Street, Unit 26",Morningside Heights,3800,2 BD,1.5 BA
"1229 1st Avenue, Unit 22",Upper East Side,2750,2 BD,1 BA
"210 West 17th Street, Unit 2C",Chelsea,2800,Studio,1 BA
"210 West 17th Street, Unit 1C",Chelsea,2400,Studio,1 BA
"150 West 47th Street, Unit 6B",Theater District,2750,1 BD,1 BA
"139 East 13th Street, Unit 1CD",Greenwich Village,4195,1 BD,1 BA
"302 West 87th Street, Unit 3",Upper West Side,2400,1 BD,1 BA
"50 West Street, Unit 12C",Financial District,6100,1 BD,1 BA
"142 East 39th Street, Unit 2",Murray Hill,4000,1 BD,1 BA
"135 East 54th Street, Unit 3D",Midtown East,3495,1 BD,1 BA
"129 West 89th Street, Unit 61",Upper West Side,2350,Studio,1 BA
"155 East 34th Street, Unit 11S",Murray Hill,5100,2 BD,1 BA
"1274 1st Avenue, Unit 12",Upper East Side,2250,1 BD,1 BA
"159 Christopher Street, Unit 8A",West Village,6250,3 BD,1.5 BA
"56 East Avenue B Street, Unit 6E",East Village,3595,2 BD,1 BA
"46 West 70th Street, Unit PH",Upper West Side,9000,2 BD,2.5 BA
"142 East 39th Street, Unit 3",Murray Hill,8000,4 BD,3 BA
"1 Sheridan Square, Unit 3B",West Village,3495,Studio,1 BA
"473 West 158th Street, Unit 51",Washington Heights,1600,1 BD,1 BA
"3 Hanover Square, Unit 23E",Financial District,3600,1 BD,1 BA
"927 Madison Avenue, Unit 4R",Upper East Side,2675,1 BD,1 BA
"302 West 87th Street, Unit 26",Upper West Side,3200,2 BD,1 BA
"218 West 22nd Street, Unit 3R",Chelsea,5958,3 BD,1 BA
"150 West 47th Street, Unit 5G",Theater District,2400,Studio,1 BA
"610 Park Avenue, Unit 10C",Upper East Side,18000,2 BD,3 BA
"229 East 29th Street, Unit 6N",Kips Bay,3495,2 BD,1 BA
"113 West 85th Street, Unit 4A",Upper West Side,2850,2 BD,1 BA
"192 Bleecker Street, Unit 6",Greenwich Village,3340,1 BD,1 BA
"222 Thompson Street, Unit 11",Greenwich Village,3995,2 BD,1 BA
"139 East 13th Street, Unit 1CD",Greenwich Village,4195,1 BD,1 BA
"302 West 87th Street, Unit 3",Upper West Side,2400,1 BD,1 BA
"50 West Street, Unit 12C",Financial District,6100,1 BD,1 BA
"142 East 39th Street, Unit 2",Murray Hill,4000,1 BD,1 BA
"135 East 54th Street, Unit 3D",Midtown East,3495,1 BD,1 BA
"129 West 89th Street, Unit 61",Upper West Side,2350,Studio,1 BA
"155 East 34th Street, Unit 11S",Murray Hill,5100,2 BD,1 BA
"1274 1st Avenue, Unit 12",Upper East Side,2250,1 BD,1 BA
"159 Christopher Street, Unit 8A",West Village,6250,3 BD,1.5 BA
"56 East Avenue B Street, Unit 6E",East Village,3595,2 BD,1 BA
"46 West 70th Street, Unit PH",Upper West Side,9000,2 BD,2.5 BA
"142 East 39th Street, Unit 3",Murray Hill,8000,4 BD,3 BA
