"1155 Dean Street, Unit 2A",Crown Heights,3200,3 BD,1 BA,Brooklyn
"276 Suydam Street, Unit 4A",Bushwick,2835,2 BD,1 BA,Brooklyn
"1255 Bushwick Avenue, Unit 6E",Bushwick,3500,2 BD,2 BA,Brooklyn
"1 Hanson Place, Unit 16H",Fort Greene,7000,3 BD,2 BA,Brooklyn
"390 Union Street, Unit 3",Carroll Gardens,2950,1 BD,1 BA,Brooklyn
"120 Nassau Street, Unit PHB",Downtown Brooklyn,12000,3 BD,2 BA,Brooklyn
"3400 Snyder Avenue, Unit 4D",East Flatbush,1650,Studio,1 BA,Brooklyn
"1416 Putnam Avenue, Unit 3R",Bushwick,1950,2 BD,1 BA,Brooklyn
"457 15th Street, Unit 3CC",South Slope,2650,1 BD,1 BA,Brooklyn
"1 North 5th Street, Unit 5B",Williamsburg,4995,2 BD,2 BA,Brooklyn
"180 Nassau Street, Unit 5M",Downtown Brooklyn,3861,1 BD,1 BA,Brooklyn
"164 Lefferts Place, Unit 1",Clinton Hill,3300,2 BD,2 BA,Brooklyn
"140 Berkeley Place, Unit 3",North Slope,4000,3 BD,1 BA,Brooklyn
"55 North 5th Street, Unit 501WW",Williamsburg,5067,2 BD,2 BA,Brooklyn
1609 Cortelyou Road,Beverley Square West,6000,Studio,1 BA,Brooklyn
"490 Myrtle Avenue, Unit 7K",Clinton Hill,4696,2 BD,2 BA,Brooklyn
"1 Hanson Place, Unit 32A",Fort Greene,2500,Studio,1 BA,Brooklyn
"224 Atlantic Avenue, Unit 2LR",Cobble Hill,2100,Studio,1 BA,Brooklyn
"425 Keap Street, Unit 4A",East Williamsburg,4300,1 BD,1 BA,Brooklyn
"78 Prospect Park West, Unit 2FF",Central Slope,5500,3 BD,2 BA,Brooklyn
"5 Monroe Street, Unit 1",Clinton Hill,3500,3 BD,2 BA,Brooklyn
"378 Myrtle Avenue, Unit 1",Fort Greene,3400,2 BD,1 BA,Brooklyn
"659 Washington Avenue, Unit 3",Crown Heights,3750,3 BD,2 BA,Brooklyn
"1 Blue Slip, Unit 21N",Greenpoint,3253,1 BD,1 BA,Brooklyn
"1155 Dean Street, Unit 2A",Crown Heights,3200,3 BD,1 BA,Brooklyn
"276 Suydam Street, Unit 4A",Bushwick,2835,2 BD,1 BA,Brooklyn
"1704 Ocean Avenue, Unit 3H",Midwood,3138,2 BD,2 BA,Brooklyn
"248 Duffield Street, Unit 7KW",Downtown Brooklyn,3499,Studio,1 BA,Brooklyn
"45 Hoyt Street, Unit 23D",Downtown Brooklyn,6150,2 BD,2 BA,Brooklyn
"45 Hoyt Street, Unit 20A",Downtown Brooklyn,4030,1 BD,1 BA,Brooklyn
"45 Hoyt Street, Unit 14Q",Downtown Brooklyn,3335,Studio,1 BA,Brooklyn
"45 Hoyt Street, Unit 15G",Downtown Brooklyn,3970,1 BD,1 BA,Brooklyn
"30 Washington Street, Unit 5K",DUMBO,4225,1 BD,1 BA,Brooklyn
"2790 Bragg Street, Unit 303",Sheepshead Bay,2367,2 BD,1.5 BA,Brooklyn
"3205 Emmons Avenue, Unit 5J",Sheepshead Bay,1815,1 BD,1 BA,Brooklyn
"2375 East 3rd Street, Unit 1U",South Marlboro,1925,1 BD,1 BA,Brooklyn
"99 Monitor Street, Unit 2",Greenpoint,2599,1 BD,1 BA,Brooklyn
"1301 Herkimer Street, Unit 2SB",Bedford-Stuyvesant,2499,3 BD,1 BA,Brooklyn
"649 Argyle Road, Unit B2",Ditmas Park,2933,3 BD,1.5 BA,Brooklyn
"1063 Bedford Avenue, Unit 4A",Bedford-Stuyvesant,2750,2 BD,1 BA,Brooklyn
"820 Marcy Avenue, Unit 6",Bedford-Stuyvesant,3479,3 BD,2 BA,Brooklyn
"70 Dahill Road, Unit 2S",Kensington,2175,1 BD,1 BA,Brooklyn
"475 Hicks Street, Unit 3F",Cobble Hill,2250,1 BD,1 BA,Brooklyn
"203 30th Street, Unit O",Greenwood Heights,2725,3 BD,1 BA,Brooklyn
"456 7th Avenue, Unit 1",South Slope,2800,2 BD,1 BA,Brooklyn
"456 7th Avenue, Unit 1",South Slope,2800,2 BD,1 BA,Brooklyn
"487 Chauncey Street, Unit 1L",Bedford-Stuyvesant,3100,3 BD,1 BA,Brooklyn
"433 Dean Street, Unit 9",North Slope,3277,2 BD,1 BA,Brooklyn
"84 St James Place, Unit 4",Clinton Hill,4292,2 BD,2 BA,Brooklyn
"101 Bedford Avenue, Unit B504",Williamsburg,3650,1 BD,1 BA,Brooklyn
"1704 Ocean Avenue, Unit 3H",Midwood,3138,2 BD,2 BA,Brooklyn
"248 Duffield Street, Unit 7KW",Downtown Brooklyn,3499,Studio,1 BA,Brooklyn
"45 Hoyt Street, Unit 23D",Downtown Brooklyn,6150,2 BD,2 BA,Brooklyn
"45 Hoyt Street, Unit 20A",Downtown Brooklyn,4030,1 BD,1 BA,Brooklyn
"45 Hoyt Street, Unit 14Q",Downtown Brooklyn,3335,Studio,1 BA,Brooklyn
"45 Hoyt Street, Unit 15G",Downtown Brooklyn,3970,1 BD,1 BA,Brooklyn
"30 Washington Street, Unit 5K",DUMBO,4225,1 BD,1 BA,Brooklyn
"2790 Bragg Street, Unit 303",Sheepshead Bay,2367,2 BD,1.5 BA,Brooklyn
"3205 Emmons Avenue, Unit 5J",Sheepshead Bay,1815,1 BD,1 BA,Brooklyn
"2375 East 3rd Street, Unit 1U",South Marlboro,1925,1 BD,1 BA,Brooklyn
"99 Monitor Street, Unit 2",Greenpoint,2599,1 BD,1 BA,Brooklyn
"1301 Herkimer Street, Unit 2SB",Bedford-Stuyvesant,2499,3 BD,1 BA,Brooklyn
"649 Argyle Road, Unit B2",Ditmas Park,2933,3 BD,1.5 BA,Brooklyn
"1063 Bedford Avenue, Unit 4A",Bedford-Stuyvesant,2750,2 BD,1 BA,Brooklyn
"820 Marcy Avenue, Unit 6",Bedford-Stuyvesant,3479,3 BD,2 BA,Brooklyn
"70 Dahill Road, Unit 2S",Kensington,2175,1 BD,1 BA,Brooklyn
"475 Hicks Street, Unit 3F",Cobble Hill,2250,1 BD,1 BA,Brooklyn
"203 30th Street, Unit O",Greenwood Heights,2725,3 BD,1 BA,Brooklyn
"456 7th Avenue, Unit 1",South Slope,2800,2 BD,1 BA,Brooklyn
"456 7th Avenue, Unit 1",South Slope,2800,2 BD,1 BA,Brooklyn
"487 Chauncey Street, Unit 1L",Bedford-Stuyvesant,3100,3 BD,1 BA,Brooklyn
"433 Dean Street, Unit 9",North Slope,3277,2 BD,1 BA,Brooklyn
"84 St James Place, Unit 4",Clinton Hill,4292,2 BD,2 BA,Brooklyn
"101 Bedford Avenue, Unit B504",Williamsburg,3650,1 BD,1 BA,Brooklyn
"58 Linden Boulevard, Unit 3D",Flatbush,2192,1 BD,1 BA,Brooklyn
"477 Chauncey Street, Unit 1L",Bedford-Stuyvesant,2600,3 BD,1 BA,Brooklyn
"24 Kane Place, Unit 2",Bedford-Stuyvesant,2900,4 BD,2 BA,Brooklyn
"343 Gold Street, Unit 2618",Downtown Brooklyn,3884,1 BD,1 BA,Brooklyn
"300 East 4th Street, Unit 2",Kensington,2499,2 BD,1 BA,Brooklyn
"263 Hancock Street, Unit 3",Bedford-Stuyvesant,2000,Studio,1 BA,Brooklyn
"180 Montague Street, Unit 26C",Brooklyn Heights,3944,1 BD,1 BA,Brooklyn
"697 Sackett Street, Unit 3",North Slope,3000,2 BD,1 BA,Brooklyn
"1419 8th Avenue, Unit G",South Slope,4308,3 BD,2 BA,Brooklyn
"2950 Nostrand Avenue, Unit 1",Madison,1750,1 BD,1 BA,Brooklyn
"27 Quincy Street, Unit 4D",Clinton Hill,2800,1 BD,1 BA,Brooklyn
420 Kent Avenue,Williamsburg,4499,1 BD,1 BA,Brooklyn
"1 Blue Slip, Unit 18R",Greenpoint,3120,Studio,1 BA,Brooklyn
"791 Sterling Place, Unit B7",Crown Heights,1750,1 BD,1 BA,Brooklyn
"72 Box Street, Unit 4B",Greenpoint,3088,1 BD,1 BA,Brooklyn
"100 Remsen Street, Unit 4C",Brooklyn Heights,3400,1 BD,1 BA,Brooklyn
"34 North 7th Street, Unit 5E",Williamsburg,3800,1 BD,1 BA,Brooklyn
"150 North 12th Street, Unit 5E",Williamsburg,4750,2 BD,2 BA,Brooklyn
"729 Humboldt Street, Unit 1",Greenpoint,4000,3 BD,2 BA,Brooklyn
"57 Driggs Avenue, Unit 3",Greenpoint,2400,2 BD,1 BA,Brooklyn
"346 Flatbush Avenue, Unit 3",North Slope,3495,2 BD,1 BA,Brooklyn
"455 4th Avenue, Unit 14",South Slope,3300,3 BD,1 BA,Brooklyn
"45 Graham Avenue, Unit 1A",East Williamsburg,2500,1 BD,1 BA,Brooklyn
"223 4th Avenue, Unit 7F",North Slope,4010,1 BD,1 BA,Brooklyn
"58 Linden Boulevard, Unit 3D",Flatbush,2192,1 BD,1 BA,Brooklyn
"477 Chauncey Street, Unit 1L",Bedford-Stuyvesant,2600,3 BD,1 BA,Brooklyn
"24 Kane Place, Unit 2",Bedford-Stuyvesant,2900,4 BD,2 BA,Brooklyn
"343 Gold Street, Unit 2618",Downtown Brooklyn,3884,1 BD,1 BA,Brooklyn
"300 East 4th Street, Unit 2",Kensington,2499,2 BD,1 BA,Brooklyn
"263 Hancock Street, Unit 3",Bedford-Stuyvesant,2000,Studio,1 BA,Brooklyn
"180 Montague Street, Unit 26C",Brooklyn Heights,3944,1 BD,1 BA,Brooklyn
"697 Sackett Street, Unit 3",North Slope,3000,2 BD,1 BA,Brooklyn
"1419 8th Avenue, Unit G",South Slope,4308,3 BD,2 BA,Brooklyn
"2950 Nostrand Avenue, Unit 1",Madison,1750,1 BD,1 BA,Brooklyn
"27 Quincy Street, Unit 4D",Clinton Hill,2800,1 BD,1 BA,Brooklyn
420 Kent Avenue,Williamsburg,4499,1 BD,1 BA,Brooklyn
"1 Blue Slip, Unit 18R",Greenpoint,3120,Studio,1 BA,Brooklyn
"791 Sterling Place, Unit B7",Crown Heights,1750,1 BD,1 BA,Brooklyn
"72 Box Street, Unit 4B",Greenpoint,3088,1 BD,1 BA,Brooklyn
"100 Remsen Street, Unit 4C",Brooklyn Heights,3400,1 BD,1 BA,Brooklyn
"34 North 7th Street, Unit 5E",Williamsburg,3800,1 BD,1 BA,Brooklyn
"150 North 12th Street, Unit 5E",Williamsburg,4750,2 BD,2 BA,Brooklyn
"729 Humboldt Street, Unit 1",Greenpoint,4000,3 BD,2 BA,Brooklyn
"57 Driggs Avenue, Unit 3",Greenpoint,2400,2 BD,1 BA,Brooklyn
"346 Flatbush Avenue, Unit 3",North Slope,3495,2 BD,1 BA,Brooklyn
"455 4th Avenue, Unit 14",South Slope,3300,3 BD,1 BA,Brooklyn
"45 Graham Avenue, Unit 1A",East Williamsburg,2500,1 BD,1 BA,Brooklyn
"223 4th Avenue, Unit 7F",North Slope,4010,1 BD,1 BA,Brooklyn
"223 4th Avenue, Unit 7F",North Slope,4010,1 BD,1 BA,Brooklyn
"107 Columbia Heights, Unit 4H",Brooklyn Heights,2500,Studio,1 BA,Brooklyn
"372 East 32nd Street, Unit 2",Flatbush,2350,3 BD,1 BA,Brooklyn
"250 North 10th, Unit 220",Williamsburg,3810,1 BD,1 BA,Brooklyn
"1 North 4th Place, Unit 22I",Williamsburg,4944,2 BD,2 BA,Brooklyn
"25 Stanhope Street, Unit 1B",Bushwick,3200,4 BD,1.5 BA,Brooklyn
"109 Gold Street, Unit 4F",Vinegar Hill,3094,1 BD,1 BA,Brooklyn
"109 Gold Street, Unit 6F",Vinegar Hill,3117,1 BD,1 BA,Brooklyn
"1 North 4th Place, Unit 6H",Williamsburg,2984,Studio,1 BA,Brooklyn
"81 Fleet Place, Unit 14S",Downtown Brooklyn,3437,1 BD,1 BA,Brooklyn
"7034 6th Avenue, Unit 2",Bay Ridge,3000,3 BD,1 BA,Brooklyn
"111 Lawrence Street, Unit 43G",Downtown Brooklyn,5188,2 BD,2 BA,Brooklyn
"107 Columbia Heights, Unit 5G",Brooklyn Heights,4061,1 BD,1 BA,Brooklyn
"2025 Nostrand Avenue, Unit 4FFR",Flatbush,2450,2 BD,1 BA,Brooklyn
"2025 Nostrand Avenue, Unit 1RR",Flatbush,2700,3 BD,1 BA,Brooklyn
"2025 Nostrand Avenue, Unit 1FF",Flatbush,2262,1 BD,1 BA,Brooklyn
53 Broadway,Williamsburg,4400,2 BD,1 BA,Brooklyn
"495 East 7th Street, Unit 2E",Kensington,1950,1 BD,1 BA,Brooklyn
"807 Quincy Street, Unit 1R",Bedford-Stuyvesant,2275,1 BD,1 BA,Brooklyn
"115 Henry Street, Unit 3C",Brooklyn Heights,4300,2 BD,1 BA,Brooklyn
273 Malcolm X,Bedford-Stuyvesant,2250,2 BD,1 BA,Brooklyn
"310 5th Avenue, Unit 3L",Central Slope,2850,1 BD,1 BA,Brooklyn
"111 Lawrence Street, Unit 20E",Downtown Brooklyn,2805,Studio,1 BA,Brooklyn
"110 Green Street, Unit B504",Greenpoint,3215,1 BD,1 BA,Brooklyn
"223 4th Avenue, Unit 7F",North Slope,4010,1 BD,1 BA,Brooklyn
"107 Columbia Heights, Unit 4H",Brooklyn Heights,2500,Studio,1 BA,Brooklyn
"372 East 32nd Street, Unit 2",Flatbush,2350,3 BD,1 BA,Brooklyn
"250 North 10th, Unit 220",Williamsburg,3810,1 BD,1 BA,Brooklyn
"1 North 4th Place, Unit 22I",Williamsburg,4944,2 BD,2 BA,Brooklyn
"25 Stanhope Street, Unit 1B",Bushwick,3200,4 BD,1.5 BA,Brooklyn
"109 Gold Street, Unit 4F",Vinegar Hill,3094,1 BD,1 BA,Brooklyn
"109 Gold Street, Unit 6F",Vinegar Hill,3117,1 BD,1 BA,Brooklyn
"1 North 4th Place, Unit 6H",Williamsburg,2984,Studio,1 BA,Brooklyn
"81 Fleet Place, Unit 14S",Downtown Brooklyn,3437,1 BD,1 BA,Brooklyn
"7034 6th Avenue, Unit 2",Bay Ridge,3000,3 BD,1 BA,Brooklyn
"111 Lawrence Street, Unit 43G",Downtown Brooklyn,5188,2 BD,2 BA,Brooklyn
"107 Columbia Heights, Unit 5G",Brooklyn Heights,4061,1 BD,1 BA,Brooklyn
"2025 Nostrand Avenue, Unit 4FFR",Flatbush,2450,2 BD,1 BA,Brooklyn
"2025 Nostrand Avenue, Unit 1RR",Flatbush,2700,3 BD,1 BA,Brooklyn
"2025 Nostrand Avenue, Unit 1FF",Flatbush,2262,1 BD,1 BA,Brooklyn
53 Broadway,Williamsburg,4400,2 BD,1 BA,Brooklyn
"495 East 7th Street, Unit 2E",Kensington,1950,1 BD,1 BA,Brooklyn
"807 Quincy Street, Unit 1R",Bedford-Stuyvesant,2275,1 BD,1 BA,Brooklyn
"115 Henry Street, Unit 3C",Brooklyn Heights,4300,2 BD,1 BA,Brooklyn
273 Malcolm X,Bedford-Stuyvesant,2250,2 BD,1 BA,Brooklyn
"310 5th Avenue, Unit 3L",Central Slope,2850,1 BD,1 BA,Brooklyn
"111 Lawrence Street, Unit 20E",Downtown Brooklyn,2805,Studio,1 BA,Brooklyn
"110 Green Street, Unit B504",Greenpoint,3215,1 BD,1 BA,Brooklyn
"461 Dean Street, Unit 31F",Prospect Heights,3428,1 BD,1 BA,Brooklyn
"2 North 6th Street, Unit 13C",Williamsburg,5532,2 BD,2 BA,Brooklyn
"787 Franklin Avenue, Unit 3F",Crown Heights,4000,3 BD,1 BA,Brooklyn
"870 Hart, Unit 1L",Bushwick,4450,5 BD,2 BA,Brooklyn
"214 Duffield Street, Unit 44B",Downtown Brooklyn,4240,1 BD,1 BA,Brooklyn
"331 Keap Street, Unit 35",Williamsburg,3250,2 BD,1 BA,Brooklyn
"651 10th Street, Unit 3",South Slope,2750,1 BD,1 BA,Brooklyn
"651 10th Street, Unit 3",South Slope,2750,1 BD,1 BA,Brooklyn
"14 Kosciuszko Street, Unit TOP",Bedford-Stuyvesant,2600,2 BD,1 BA,Brooklyn
"1 John Street, Unit 7B",DUMBO,16000,3 BD,3.5 BA,Brooklyn
"126 Prospect Place, Unit 1",Prospect Heights,2895,2 BD,1 BA,Brooklyn
"132 Hancock Street, Unit 2R",Bedford-Stuyvesant,2300,1 BD,1 BA,Brooklyn
"21 India Street, Unit S303",Greenpoint,4100,1 BD,1 BA,Brooklyn
"22 North 6th Street, Unit 3L",Williamsburg,5495,2 BD,2 BA,Brooklyn
"21 India Street, Unit S401",Greenpoint,6140,2 BD,2 BA,Brooklyn
"580 Carroll Street, Unit 1A",North Slope,6200,2 BD,2 BA,Brooklyn
"166 State Street, Unit 1A",Brooklyn Heights,2000,1 BD,1 BA,Brooklyn
"3400 Snyder Avenue, Unit 5V",East Flatbush,1850,1 BD,1 BA,Brooklyn
"729 Lafayette Avenue, Unit 2E",Bedford-Stuyvesant,2630,3 BD,1 BA,Brooklyn
"110 Green Street, Unit B503",Greenpoint,3320,1 BD,1 BA,Brooklyn
"7409 3rd Avenue, Unit 3",Bay Ridge,2350,3 BD,2 BA,Brooklyn
"21 India Street, Unit T1805",Greenpoint,3230,Studio,1 BA,Brooklyn
"120 Nassau Street, Unit 20K",Downtown Brooklyn,4500,1 BD,1 BA,Brooklyn
"665 Central Avenue, Unit 3L",Bushwick,2500,3 BD,1 BA,Brooklyn
"59 Kent Street, Unit 3B",Greenpoint,4500,2 BD,1 BA,Brooklyn
"120 Nassau Street, Unit 17G",Downtown Brooklyn,3820,1 BD,1 BA,Brooklyn
"360 Furman Street, Unit 342",Brooklyn Heights,4499,1 BD,1 BA,Brooklyn
"20 Monroe Place, Unit 1A",Brooklyn Heights,2400,Studio,1 BA,Brooklyn
"449 Pacific Street, Unit 2",Boerum Hill,4950,3 BD,2.5 BA,Brooklyn
"100 South 4th Street, Unit 5H",Williamsburg,3555,1 BD,1 BA,Brooklyn
"120 Nassau Street, Unit 27C",Downtown Brooklyn,4565,1 BD,1 BA,Brooklyn
"854 Greene Avenue, Unit 3B",Bedford-Stuyvesant,3000,3 BD,1 BA,Brooklyn
"1485 East 16th Street, Unit 1D",Manhattan Terrace,2100,2 BD,1 BA,Brooklyn
"324 22nd Street, Unit 3B",Greenwood Heights,3350,2 BD,2 BA,Brooklyn
"63 North 3rd Street, Unit 403",Williamsburg,4100,1 BD,1 BA,Brooklyn
"1261 70th Street, Unit 3",Dyker Heights,2700,3 BD,2 BA,Brooklyn
"22 North 6th Street, Unit 27B",Williamsburg,4000,1 BD,1 BA,Brooklyn
"167 Congress Street, Unit 4F",Cobble Hill,2600,1 BD,1 BA,Brooklyn
"475 Clermont Avenue, Unit 619",Fort Greene,5535,2 BD,2 BA,Brooklyn
"1545 Pacific Street, Unit 3F",Crown Heights,1800,Studio,1 BA,Brooklyn
"150 Columbia Heights, Unit 4R",Brooklyn Heights,3700,1 BD,1 BA,Brooklyn
"99 Gold Street, Unit 5L",Vinegar Hill,4125,1 BD,1 BA,Brooklyn
"63 Sutton Street, Unit 1L",Greenpoint,3000,2 BD,1 BA,Brooklyn
"98 Clay Street, Unit 1A",Griffin Farm,4495,2 BD,2 BA,Brooklyn
"786 Prospect Place, Unit 1FSB",Crown Heights,2150,1 BD,1 BA,Brooklyn
"7922 5th Avenue, Unit 2",Bay Ridge,2800,3 BD,2 BA,Brooklyn
"519 Madison Street, Unit 2",Bedford-Stuyvesant,2100,2 BD,1 BA,Brooklyn
"1980 East 29th Street, Unit 1",Madison,1650,1 BD,1 BA,Brooklyn
"1509 East 17th Street, Unit L1",Manhattan Terrace,3650,3 BD,3 BA,Brooklyn
"100 Steuben Street, Unit 7B",Clinton Hill,3316,1 BD,1 BA,Brooklyn
"100 Steuben Street, Unit 3G",Clinton Hill,2566,Studio,1 BA,Brooklyn
"355 Ovington Avenue, Unit 200",Bay Ridge,2650,Studio,2 BA,Brooklyn
"754 Putnam Avenue, Unit 1",Bedford-Stuyvesant,2700,1 BD,1 BA,Brooklyn
"540 Monroe Street, Unit 3",Bedford-Stuyvesant,2400,2 BD,1 BA,Brooklyn
"1530 East 8th Street, Unit 4H",Ocean Parkway,1715,1 BD,1 BA,Brooklyn
"597 Central, Unit 3",Bushwick,4500,6 BD,2 BA,Brooklyn
"35 Malcolm X Boulevard, Unit 2",Bedford-Stuyvesant,3300,3 BD,1.5 BA,Brooklyn
"146 Pierrepont Street, Unit 15C",Brooklyn Heights,14308,3 BD,3 BA,Brooklyn
"146 Pierrepont Street, Unit 15C",Brooklyn Heights,14308,3 BD,3 BA,Brooklyn
"21 India Street, Unit T1503",Greenpoint,4430,1 BD,1 BA,Brooklyn
"21 India Street, Unit T1708",Greenpoint,3190,Studio,1 BA,Brooklyn
"21 India Street, Unit T1712",Greenpoint,5920,2 BD,2 BA,Brooklyn
"1704 Ocean Avenue, Unit 5H",Midwood,3185,2 BD,2 BA,Brooklyn
"1001 Fulton Street, Unit 2",Clinton Hill,2700,2 BD,1 BA,Brooklyn
"1424 Flatbush Avenue, Unit 2",Flatbush,2200,2 BD,1 BA,Brooklyn
"860 Nostrand Avenue, Unit 1",Crown Heights,1725,1 BD,1 BA,Brooklyn
"647 Prospect Place, Unit 4",Crown Heights,2200,1 BD,1 BA,Brooklyn
"154 Adelphi, Unit 9",Fort Greene,4100,3 BD,1 BA,Brooklyn
"137 Patchen Avenue, Unit 1R",Bedford-Stuyvesant,2600,2 BD,1 BA,Brooklyn
"137 Patchen, Unit 1R",Bedford-Stuyvesant,2600,2 BD,1 BA,Brooklyn
"728 Fulton Street, Unit 2",Fort Greene,4500,2 BD,1 BA,Brooklyn
"281 Berry Street, Unit 2",Williamsburg,4000,2 BD,2 BA,Brooklyn
"107 Columbia Heights, Unit 5L",Brooklyn Heights,3621,1 BD,1 BA,Brooklyn
"500 Clinton Avenue, Unit 2B",Clinton Hill,3099,2 BD,1 BA,Brooklyn
"284 7th Avenue, Unit 2F",Central Slope,2050,Studio,1 BA,Brooklyn
"21 Adelphi Street, Unit 3",Fort Greene,2775,2 BD,1 BA,Brooklyn
"410 19th Street, Unit 3",Greenwood Heights,3500,3 BD,1 BA,Brooklyn
"647 President Street, Unit 4A",North Slope,2189,1 BD,1 BA,Brooklyn
"367 Sackett Street, Unit 2",Carroll Gardens,2500,1 BD,1 BA,Brooklyn
"343 Gold Street, Unit 3308",Downtown Brooklyn,5746,2 BD,2 BA,Brooklyn
"343 Gold Street, Unit 3603",Downtown Brooklyn,3806,1 BD,1 BA,Brooklyn
"759 Manhattan Avenue, Unit 4",Greenpoint,3600,2 BD,1 BA,Brooklyn
"1849 Burnett Street, Unit 65A",Sheepshead Bay,2063,2 BD,1 BA,Brooklyn
"100 Willoughby Street, Unit 15X",Downtown Brooklyn,3575,1 BD,1 BA,Brooklyn
"1580 President Street, Unit 17",Crown Heights,2450,2 BD,1 BA,Brooklyn
"81 Hull Street, Unit TH",Bedford-Stuyvesant,6250,5 BD,4 BA,Brooklyn
"81 Hull Street, Unit 2",Bedford-Stuyvesant,2250,2 BD,1 BA,Brooklyn
"81 Hull Street, Unit 1",Bedford-Stuyvesant,4000,3 BD,3 BA,Brooklyn
"1152 Jefferson Avenue, Unit 1",Bushwick,2250,2 BD,1.5 BA,Brooklyn
"1233 Prospect Avenue, Unit 3",Windsor Terrace,3495,3 BD,1 BA,Brooklyn
"250 19th Street, Unit 2",Greenwood Heights,2800,2 BD,1 BA,Brooklyn
"214 North 11th Street, Unit 3R",Williamsburg,3350,1 BD,1 BA,Brooklyn
"627 Jefferson Avenue, Unit 3",Bedford-Stuyvesant,2000,2 BD,1 BA,Brooklyn
"150 North 5th Street, Unit 3K",Williamsburg,6750,2 BD,2 BA,Brooklyn
"90 Clermont Avenue, Unit 6",Fort Greene,3500,2 BD,2 BA,Brooklyn
500 Driggs Avenue,Williamsburg,11500,3 BD,3 BA,Brooklyn
"15 Bridge Park Drive, Unit 13F",Brooklyn Heights,2720,Studio,1 BA,Brooklyn
"511 Hicks Street, Unit 3",Cobble Hill,3200,2 BD,1 BA,Brooklyn
"281 Cumberland Street, Unit 0",Fort Greene,16000,4 BD,3.5 BA,Brooklyn
"655 Franklin Avenue, Unit 1R",Crown Heights,4250,2 BD,2 BA,Brooklyn
"546 Pacific Street, Unit 2",Boerum Hill,5100,3 BD,1 BA,Brooklyn
"658 Carroll Street, Unit 2B",North Slope,2500,1 BD,1 BA,Brooklyn
"306 Gold Street, Unit 20G",Downtown Brooklyn,3200,1 BD,1 BA,Brooklyn
"15 Bridge Park Drive, Unit 11K",Brooklyn Heights,2720,Studio,1 BA,Brooklyn
"169 16th Street, Unit 4B",South Slope,3100,1 BD,1 BA,Brooklyn
"661 Henry Street, Unit 2L",Carroll Gardens,2400,1 BD,1 BA,Brooklyn
"3004 Ave R, Unit 10A",Sheepshead Bay,1696,1 BD,1 BA,Brooklyn
"593-a Central Avenue, Unit 3",Bushwick,4450,6 BD,2 BA,Brooklyn
"2 North 6th Place, Unit 13C",Williamsburg,5532,2 BD,2 BA,Brooklyn
"148 Meserole Street, Unit 4L",East Williamsburg,4200,3 BD,3 BA,Brooklyn
"2750 Homecrest Avenue, Unit 502",Sheepshead Bay,2083,2 BD,1 BA,Brooklyn
"12 Belvidere Street, Unit 4F",Bushwick,3355,3 BD,1.5 BA,Brooklyn
"35 Rogers Avenue, Unit 4F",Crown Heights,3015,3 BD,1.5 BA,Brooklyn
"370 Baltic Street, Unit 1LL",Boerum Hill,4595,2 BD,1.5 BA,Brooklyn
"246 Carlton Avenue, Unit 1",Fort Greene,11000,3 BD,2.5 BA,Brooklyn
"728 Fulton Street, Unit 3",Fort Greene,4700,2 BD,1 BA,Brooklyn
"2025 70th Street, Unit 3",Bensonhurst,1900,2 BD,1 BA,Brooklyn
"220 Water Street, Unit 428",DUMBO,4450,1 BD,1 BA,Brooklyn
"12 Whitwell Place, Unit 1",Gowanus,3699,1 BD,1 BA,Brooklyn
805 St Marks Avenue,Crown Heights,1869,Studio,1 BA,Brooklyn
"15 Bridge Park Drive, Unit 13F",Brooklyn Heights,2720,Studio,1 BA,Brooklyn
"511 Hicks Street, Unit 3",Cobble Hill,3200,2 BD,1 BA,Brooklyn
"281 Cumberland Street, Unit 0",Fort Greene,16000,4 BD,3.5 BA,Brooklyn
"655 Franklin Avenue, Unit 1R",Crown Heights,4250,2 BD,2 BA,Brooklyn
"546 Pacific Street, Unit 2",Boerum Hill,5100,3 BD,1 BA,Brooklyn
"658 Carroll Street, Unit 2B",North Slope,2500,1 BD,1 BA,Brooklyn
"306 Gold Street, Unit 20G",Downtown Brooklyn,3200,1 BD,1 BA,Brooklyn
"15 Bridge Park Drive, Unit 11K",Brooklyn Heights,2720,Studio,1 BA,Brooklyn
"169 16th Street, Unit 4B",South Slope,3100,1 BD,1 BA,Brooklyn
"661 Henry Street, Unit 2L",Carroll Gardens,2400,1 BD,1 BA,Brooklyn
"3004 Ave R, Unit 10A",Sheepshead Bay,1696,1 BD,1 BA,Brooklyn
"593-a Central Avenue, Unit 3",Bushwick,4450,6 BD,2 BA,Brooklyn
"2 North 6th Place, Unit 13C",Williamsburg,5532,2 BD,2 BA,Brooklyn
"148 Meserole Street, Unit 4L",East Williamsburg,4200,3 BD,3 BA,Brooklyn
"2750 Homecrest Avenue, Unit 502",Sheepshead Bay,2083,2 BD,1 BA,Brooklyn
"12 Belvidere Street, Unit 4F",Bushwick,3355,3 BD,1.5 BA,Brooklyn
"35 Rogers Avenue, Unit 4F",Crown Heights,3015,3 BD,1.5 BA,Brooklyn
"370 Baltic Street, Unit 1LL",Boerum Hill,4595,2 BD,1.5 BA,Brooklyn
"246 Carlton Avenue, Unit 1",Fort Greene,11000,3 BD,2.5 BA,Brooklyn
"728 Fulton Street, Unit 3",Fort Greene,4700,2 BD,1 BA,Brooklyn
