Address,Price,Rental_type,Beds_baths,Sqfeet,Boro
"157 West 82nd Street, TRIPLEX - Upper West Side, New York",10995,Rental,3 Beds | 3 Baths,Listing ID: 3859203,Manhattan
"810 Broadway, 4 - New York, New York",10995,Rental,2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 2,500",Manhattan
"237 West 26th Street, PH - Chelsea, New York",10995,,3 Beds | 3 Baths,"Approximate Sq. Feet: 1,986",Manhattan
"810 Broadway, 4 - Greenwich Village, New York",10995,Rental,2 Beds | 3 Baths | 1 Half Bath,"Approximate Sq. Feet: 2,300",Manhattan
"366 Broadway, PHC - TriBeCa, New York",10995,Cooperative,Loft | 2 Beds | 2 Baths,Listing ID: 3825494,Manhattan
"136 West Broadway, PH - TriBeCa, New York",10995,Rental,Loft | 1 Bed | 2 Baths,"Approximate Sq. Feet: 2,284",Manhattan
"12 Charles Lane - West Village - Meatpacking District, New York",10995,Condo,Studio,Listing ID: 3562442,Manhattan
"One Hundred Barclay Tribeca, 100 Barclay Street, 15K - TriBeCa, New York",10995,"Condo, Doorman",2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,501",Manhattan
"310 East 53rd Street, 28A - Sutton Area, New York",10995,"Condo, Doorman",2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,603",Manhattan
"The Gansevoort, 325 West 13th Street, 4 - West Village - Meatpacking District, New York",10950,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,560",Manhattan
"20 W 64th Street, 39OP - New York, New York",10950,Rental,2 Beds | 2 Baths | 1 Half Bath,Listing ID: 4992095,Manhattan
"237 East 34th Street, PHA - Murray Hill, New York",10904,"Rental, Doorman",2 Beds | 2 Baths,Listing ID: 3859027,Manhattan
"330 E 57th Street, 14 - New York, New York",10900,Rental,2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,891",Manhattan
"330 East 57th Street, 330 East 57th Street, 14 - Sutton Area, New York",10900,"Condo, Doorman",2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,891",Manhattan
"Adagio, 243 West 60th Street, 3A - Lincoln Square, New York",10900,"Condo, Doorman",3 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,667",Manhattan
"14 West 14th Street, 8B - Greenwich Village, New York",10795,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,234 | Approximate Exterior Sq. Ft: 322",Manhattan
"915 West End Avenue, PH - Upper West Side, New York",10788,"Rental, Doorman",3 Beds | 2 Baths,Listing ID: 3803979,Manhattan
"685 First Avenue, 22A - Murray Hill, New York",10782,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,368",Manhattan
"222 West 80th Street, 6D - Upper West Side, New York",10760,Rental,2 Beds | 2 Baths,Listing ID: 3883993,Manhattan
"480 Broome Street, 6 - SoHo - Nolita, New York",10750,Cooperative,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,700",Manhattan
"null, 152 Ninth Avenue, 1 - Chelsea, New York",10750,Condo,3 Beds | 2 Baths,Listing ID: 3838969,Manhattan
"56 East 11th Street, 7 - Greenwich Village, New York",10750,Cooperative,Loft | 2 Beds | 1 Bath,Listing ID: 3807006,Manhattan
"DOWNTOWN BY STARCK, 15 Broad Street, 3610 - Financial District, New York",10750,"Condo, Doorman",Loft | 2 Beds | 2 Baths,"Approximate Sq. Feet: 1,873",Manhattan
"Columbus Square, 795 Columbus Avenue, 14A - Upper West Side, New York",10727,Rental,3 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,418",Manhattan
"121 East 79th St - Upper East Side, New York",10625,"Multi-Family, Doorman",,Listing ID: 3717491,Manhattan
"340 East 52nd Street, 1A - Sutton Area, New York",10625,"Rental, Doorman",Studio | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 1,700",Manhattan
"915 West End Avenue, PH1 - Upper West Side, New York",10625,"Rental, Doorman",3 Beds | 2 Baths,Listing ID: 3874719,Manhattan
"225 East 39th Street, 34D - Murray Hill, New York",10595,"Rental, Doorman",3 Beds | 2 Baths,Listing ID: 3882024,Manhattan
"213 Park Avenue South, 5 - Gramercy - Union Square, New York",10500,Rental,Loft | 3 Beds | 2 Baths,"Approximate Sq. Feet: 2,135",Manhattan
"The Dillon, 425 West 53rd Street, 417 - Clinton, New York",10500,"Condo, Doorman",3 Beds | 3 Baths,"Approximate Sq. Feet: 1,802",Manhattan
"16 Park Avenue, 13B - Murray Hill, New York",10500,"Cooperative, Doorman",2 Beds | 3 Baths,Listing ID: 3833757,Manhattan
"50 United Nations Plaza, 50 UNITED NATIONS Plaza, 10A - Turtle Bay, New York",10500,"Condo, Doorman",2 Beds | 2 Baths | 1 Half Bath,Listing ID: 3780445,Manhattan
"170 Second Avenue, 16B - East Village, New York",10500,"Cooperative, Doorman",2 Beds | 1 Bath | 1 Half Bath,Listing ID: 3864399,Manhattan
"1049 Fifth Avenue, 5B - Carnegie Hill, New York",10500,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,250",Manhattan
"Tempo, 300 East 23rd Street, 18B - Gramercy - Union Square, New York",10500,"Condo, Doorman",3 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,491",Manhattan
"4 West 21st Street, 10B - Flatiron District, New York",10500,"Condo/Cooperative, Doorman",Loft | 2 Beds | 3 Baths,Listing ID: 3825904,Manhattan
"230 West 56th Street, 56C - Midtown, New York",10500,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,412",Manhattan
"THE BELAIRE, 524 East 72nd Street, 33AG - Upper East Side, New York",10500,"Condo, Doorman",3 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,722",Manhattan
"200 East 69th Street, 21C - Upper East Side, New York",10500,"Condo, Doorman",3 Beds | 3 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,957",Manhattan
"The Chelsea 19 Condominium, 251 West 19th Street, 3D - Chelsea, New York",10500,"Condo, Doorman",Loft | 2 Beds | 2 Baths,"Approximate Sq. Feet: 1,771",Manhattan
"225 East 39th Street, 27D - Murray Hill, New York",10499,"Rental, Doorman",3 Beds | 2 Baths,Listing ID: 3835753,Manhattan
"269 West 87th Street, 9C - Upper West Side, New York",10266,Condo/Cooperative,2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,406",Manhattan
"200 East 21st Street, 7A - Gramercy - Union Square, New York",10250,"Condo, Doorman",2 Beds | 2 Baths,Listing ID: 3873600,Manhattan
"Smyth Upstairs, 85 West Broadway, 11W - TriBeCa, New York",10250,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,044",Manhattan
"626 First Avenue, E36B - Midtown, New York",10232,Rental,3 Beds | 2 Baths,Listing ID: 3892294,Manhattan
"685 First Avenue, 22P - Murray Hill, New York",10006,Condo,3 Beds | 2 Baths,"Approximate Sq. Feet: 1,460",Manhattan
"82 University Pl, 3 - Greenwich Village, New York",10000,Condo,2 Beds | 2 Baths,Listing ID: 3826329,Manhattan
"196 Orchard Street, 7L - New York, New York",10000,Rental,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,162",Manhattan
"473 Hudson Street, DUPLEX2 - West Village - Meatpacking District, New York",10000,Rental,3 Beds | 2 Baths,Listing ID: 3878398,Manhattan
"196 Orchard Street, 9F - New York, New York",10000,Rental,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,217",Manhattan
"251 West 138th Street, TOWNHOUSE - Harlem, New York",10000,Multi-Family,5 Beds | 4 Baths,Listing ID: 3492475,Manhattan
"BEEKMAN REGENT, 351 East 51st Street, 12D - Beekman, New York",10000,"Condo, Doorman",3 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,874",Manhattan
"27 West 90th Street, 1 - Upper West Side, New York",10000,Multi-Family,3 Beds | 3 Baths,"Approximate Sq. Feet: 2,100",Manhattan
"Parkside Apartments, 51 St Nicholas Avenue, 4A - Harlem, New York",10000,Condo,3 Beds | 2 Baths,"Approximate Sq. Feet: 2,000",Manhattan
"251 Central Park West, 10E - Upper West Side, New York",10000,Cooperative,2 Beds | 2 Baths,Listing ID: 3891836,Manhattan
"303 East 57th Street, 29E - Midtown, New York",10000,"Cooperative, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,800",Manhattan
"303 East 57th Street, 45B - Midtown, New York",10000,"Cooperative, Doorman",2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,800",Manhattan
"VESTA 24, 231 Tenth Avenue, 3A - Chelsea, New York",10000,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,421",Manhattan
"106 Waverly Pl, 3 - Greenwich Village, New York",10000,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,350",Manhattan
"GRAND BEEKMAN, 400 East 51st Street, 5E - Beekman, New York",10000,"Condo, Doorman",3 Beds | 3 Baths,"Approximate Sq. Feet: 1,861",Manhattan
"414 West BROADWAY, 3S - SoHo - Nolita, New York",10000,Condo,2 Beds | 2 Baths,Listing ID: 3874654,Manhattan
"The Rushmore, 80 Riverside Boulevard, 7C - Upper West Side, New York",10000,"Condo, Doorman",2 Beds | 3 Baths,"Approximate Sq. Feet: 1,770",Manhattan
"7 East 20th Street, 11R - Flatiron District, New York",10000,"Condo, Doorman",Loft | 1 Bed | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 2,300",Manhattan
"264 Lexington Avenue, 9BC - Murray Hill, New York",10000,"Cooperative, Doorman",4 Beds | 2 Baths,Listing ID: 3854020,Manhattan
"88 Mulberry Street, 1 - Little Italy - Chinatown, New York",10000,Rental,5 Beds | 2 Baths,Listing ID: 3850010,Manhattan
"THE VERMEER, 77 Seventh Avenue, PHAB - Chelsea, New York",10000,"Cooperative, Doorman",2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,448",Manhattan
"143 West 4th Street, 4F - Greenwich Village, New York",10000,Rental,5 Beds | 2 Baths,Listing ID: 3882646,Manhattan
"183 Christopher Street, 1 - West Village - Meatpacking District, New York",10000,,2 Beds | 1 Bath,Listing ID: 3618823,Manhattan
"BACCARAT HOTEL & RESIDENCES, 20 West 53rd Street, 21B - Midtown, New York",10000,"Condo, Doorman",1 Bed | 1 Bath,"Approximate Sq. Feet: 1,200",Manhattan
"One Museum Mile, 1280 Fifth Avenue, 11EF - Upper East Side, New York",10000,"Condo, Doorman",4 Beds | 3 Baths,"Approximate Sq. Feet: 2,400",Manhattan
"Essex House, 160 Central Park South, 3703 - Central Park South, New York",10000,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 763,Manhattan
"86 Street Tenants Corp, 345 East 86th Street, 18AB - Upper East Side, New York",10000,"Cooperative, Doorman",3 Beds | 3 Baths,Listing ID: 3840942,Manhattan
"North Park Tower, 1399 Park Avenue, 12D - East Harlem, New York",10000,"Condo, Doorman",3 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,472",Manhattan
"Tempo, 300 East 23rd Street, 17B - Gramercy - Union Square, New York",10000,"Condo, Doorman",3 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,491",Manhattan
"Manhattan House, 200 East 66th Street, PHB2006 - Upper East Side, New York",10000,"Condo, Doorman",2 Beds | 2 Baths,Listing ID: 3787354,Manhattan
"The Beekman Residences, 5 Beekman Street, 30A - Financial District, New York",10000,"Condo, Doorman",2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,395",Manhattan
"Atelier, 635 West 42nd Street, 28MM - Clinton, New York",10000,"Condo, Doorman",3 Beds | 3 Baths,"Approximate Sq. Feet: 1,700",Manhattan
"450 West 17th Street, 1408 - Chelsea, New York",10000,"Condo, Doorman",2 Beds | 2 Baths,Listing ID: 3846472,Manhattan
"Olympic Tower, 641 Fifth Avenue, 24G - Midtown, New York",10000,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,575",Manhattan
"Olympic Tower, 641 Fifth Avenue, 48B - Midtown, New York",10000,"Condo, Doorman",1 Bed | 2 Baths,Listing ID: 3365493,Manhattan
"196 Orchard Street, 7L - Lower East Side, New York",10000,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,162",Manhattan
"196 Orchard Street, 9F - Lower East Side, New York",10000,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,217",Manhattan
"Morgan Lofts, 11 East 36th Street, PH1201 - Murray Hill, New York",10000,"Condo, Doorman",3 Beds | 2 Baths,"Approximate Sq. Feet: 1,750",Manhattan
"The Savoy, 200 East 61st Street, 35A - Upper East Side, New York",10000,"Condo, Doorman",1 Bed | 1 Bath | 1 Half Bath,Listing ID: 3809244,Manhattan
"555 W 59th Street, 17B - New York, New York",10000,Rental,3 Beds | 3 Baths,"Approximate Sq. Feet: 1,689",Manhattan
"555 West 59th Street, 17B - Lincoln Square, New York",10000,"Condo, Doorman",3 Beds | 3 Baths,"Approximate Sq. Feet: 1,689",Manhattan
"GEORGETOWN PLAZA, 60 East 8th Street, PHE - Greenwich Village, New York",10000,"Condo/Cooperative, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,300",Manhattan
"Ariel East, 2628 Broadway, 5C - Upper West Side, New York",10000,"Condo, Doorman",3 Beds | 2 Baths,"Approximate Sq. Feet: 2,050",Manhattan
"Ariel East, 2628 Broadway, 4B - Upper West Side, New York",10000,"Condo, Doorman",4 Beds | 2 Baths,Listing ID: 3834217,Manhattan
"330 East 38th Street, 12N - Murray Hill, New York",9999,"Condo, Doorman",3 Beds | 3 Baths,"Approximate Sq. Feet: 1,700",Manhattan
"721 Fifth Avenue, 34-G - New York, New York",9995,Rental,2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,509",Manhattan
"The Greenwich, 65 West 13th Street, 9E - Greenwich Village, New York",9995,"Condo, Doorman",Loft | 1 Bed | 2 Baths,"Approximate Sq. Feet: 1,525",Manhattan
"325 Fifth Avenue, 8A - Midtown, New York",9995,"Condo, Doorman",3 Beds | 3 Baths,"Approximate Sq. Feet: 1,511",Manhattan
"The Laurel, 400 East 67th Street, 17B - Upper East Side, New York",9995,"Condo, Doorman",2 Beds | 3 Baths,"Approximate Sq. Feet: 1,700",Manhattan
"TRUMP TOWER, 721 Fifth Avenue, 34G - Midtown, New York",9995,"Condo, Doorman",2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,509",Manhattan
"The Riverhouse, 2 River Terrace, 24E - Battery Park City, New York",9995,"Condo, Doorman",2 Beds | 2 Baths | 1 Half Bath,Listing ID: 3874605,Manhattan
"BACCARAT HOTEL & RESIDENCES, 20 West 53rd Street, 20C - Midtown, New York",9950,"Condo, Doorman",1 Bed | 1 Bath,"Approximate Sq. Feet: 1,194",Manhattan
"172 Madison Avenue, 22A - Midtown, New York",9950,"Condo, Doorman",2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,458",Manhattan
"40-42 West 17th Street, 9A - Flatiron District, New York",9950,Cooperative,Loft | 2 Beds | 2 Baths,"Approximate Sq. Feet: 1,500",Manhattan
"The Plaza Residences, 1 Central Park South, 1805 - Central Park South, New York",9950,"Condo, Doorman",1 Bed | 2 Baths,"Approximate Sq. Feet: 1,039",Manhattan
"626 First Avenue, E41C - Midtown, New York",9920,Rental,2 Beds | 2 Baths,Listing ID: 3880270,Manhattan
"The White House, 262 Central Park West, 1D - Upper West Side, New York",9900,"Cooperative, Doorman",Studio | 2 Baths,Approximate Sq. Feet: 850,Manhattan
"The Stafford, 622 Greenwich Street, 5F - West Village - Meatpacking District, New York",9850,Cooperative,Loft | 2 Beds | 2 Baths,"Approximate Sq. Feet: 1,700",Manhattan
"205 East 61st Street, DUPLEX - Upper East Side, New York",9800,Multi-Family,| 1 Bath,"Approximate Sq. Feet: 3,300",Manhattan
"110 East End Avenue, 12JK - Upper East Side, New York",9800,"Rental, Doorman",5 Beds | 3 Baths,Listing ID: 3894323,Manhattan
"120 East 87th Street, R14F - Carnegie Hill, New York",9800,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,000",Manhattan
"242 West 53rd Street, 52A - Midtown, New York",9795,Condo,3 Beds | 2 Baths,Listing ID: 3541211,Manhattan
"135 W 52nd Street, 23C - New York, New York",9750,Rental,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,432",Manhattan
"204 Forsyth Street, 3N - Lower East Side, New York",9750,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,549",Manhattan
"135 West 52nd Street, 23C - Midtown, New York",9750,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,432",Manhattan
"22 W 12th Street, 2 - New York, New York",9700,Rental,3 Beds | 2 Baths,"Approximate Sq. Feet: 5,991",Manhattan
"Madison Belvedere, 10 East 29th Street, 43F - NoMad, New York",9695,"Rental, Doorman",2 Beds | 2 Baths,Listing ID: 3893975,Manhattan
"1065 Second Avenue, 19C - Midtown, New York",9695,"Rental, Doorman",2 Beds | 1 Bath | 1 Half Bath,Listing ID: 3861901,Manhattan
"330 East 38th Street, 15N - Murray Hill, New York",9600,"Condo, Doorman",3 Beds | 3 Baths,"Approximate Sq. Feet: 1,700",Manhattan
"75 Sullivan Street, 3N - SoHo - Nolita, New York",9584,Rental,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,480",Manhattan
"BACCARAT HOTEL & RESIDENCES, 20 West 53rd Street, 24B - Midtown, New York",9500,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 975,Manhattan
"Fifth Avenue Tower Condominium, 445 Fifth Avenue, 9B - Murray Hill, New York",9500,"Condo, Doorman",3 Beds | 3 Baths,"Approximate Sq. Feet: 1,550",Manhattan
"46 Warren Street, 2 - TriBeCa, New York",9500,,2 Beds | 2 Baths,Listing ID: 3716379,Manhattan
"242 West 53rd Street, 50A - Midtown, New York",9500,Condo,3 Beds | 2 Baths,Listing ID: 3834159,Manhattan
"7 E 20th Street, 10F - New York, New York",9500,Rental,2 Beds | 2 Baths,Listing ID: 5003210,Manhattan
"100 Norfolk Street, PHC - Lower East Side, New York",9500,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,100",Manhattan
"150 Nassau Street, 20A - Financial District, New York",9500,"Condo, Doorman",Loft | 2 Beds | 3 Baths,"Approximate Sq. Feet: 1,723",Manhattan
"LYLA, 63 West 17th Street, 3A - Chelsea, New York",9500,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,522",Manhattan
"526 West 111th Street, 3C - Morningside Heights, New York",9500,Rental,3 Beds | 3 Baths,"Approximate Sq. Feet: 1,850",Manhattan
"8 East 83rd Street, 8G - Upper East Side, New York",9500,"Cooperative, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,700",Manhattan
"7 East 20th Street, 10F - Flatiron District, New York",9500,"Condo, Doorman",Loft | 2 Beds | 2 Baths,Listing ID: 3886654,Manhattan
"GEORGIAN, 275 Central Park West, 13F - Upper West Side, New York",9500,"Rental, Doorman",2 Beds | 2 Baths,Listing ID: 3895156,Manhattan
"2 Cornelia Street, 502 - Greenwich Village, New York",9500,"Condo, Doorman",Loft | 2 Beds | 2 Baths,"Approximate Sq. Feet: 1,276",Manhattan
"Sedona Condos, 270 West 19th Street, 1B - Chelsea, New York",9500,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,370",Manhattan
"16 East 98th Street, PH10A - Upper East Side, New York",9500,Cooperative,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,380",Manhattan
"The Bryant, 16 West 40th Street, 16A - Midtown, New York",9500,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,388",Manhattan
"The Silk Building, 14 East 4th Street, 1106 - NoHo, New York",9500,"Condo, Doorman",Loft | 2 Beds | 2 Baths,"Approximate Sq. Feet: 2,000",Manhattan
"THE AUSTIN, 130 West 79th Street, PHA - Upper West Side, New York",9500,"Condo, Doorman",3 Beds | 2 Baths,"Approximate Sq. Feet: 1,138",Manhattan
"The Avery, 100 Riverside Boulevard, 23D - Upper West Side, New York",9500,"Condo, Doorman",3 Beds | 3 Baths,"Approximate Sq. Feet: 1,463",Manhattan
"124 West 60th Street, 27N - Lincoln Square, New York",9500,"Rental, Doorman",2 Beds | 2 Baths,Listing ID: 2606838,Manhattan
"401 East 34th Street, N5C - Murray Hill, New York",9500,"Rental, Doorman",3 Beds | 2 Baths,Listing ID: 3406931,Manhattan
"401 East 34th Street, S14J - Murray Hill, New York",9500,"Rental, Doorman",3 Beds | 2 Baths,Listing ID: 3330684,Manhattan
"845 United Nations Plaza, 63E - Turtle Bay, New York",9500,"Condo, Doorman",1 Bed | 2 Baths,"Approximate Sq. Feet: 1,475",Manhattan
"TRUMP TOWER, 721 Fifth Avenue, 48A - Midtown, New York",9500,"Condo, Doorman",2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,477",Manhattan
"Executive Plaza Condo, 150 West 51st Street, 171516 - Midtown, New York",9500,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,000",Manhattan
"245 East 80th Street, 12DE - Upper East Side, New York",9495,Rental,3 Beds | 2 Baths,Listing ID: 3831595,Manhattan
"447 West 36th Street, 2 - Clinton, New York",9495,Rental,Loft | 1 Bed | 1 Bath,"Approximate Sq. Feet: 2,000",Manhattan
"400 Fifth Avenue, 49A - Midtown, New York",9450,"Condo, Doorman",2 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,637",Manhattan
"Liberty Luxe, 200 North End Avenue, 5EF - Battery Park City, New York",9396,"Rental, Doorman",3 Beds | 2 Baths,"Approximate Sq. Feet: 1,608",Manhattan
"83 Walker Street, 8 - TriBeCa, New York",9350,Condo,2 Beds | 2 Baths,Listing ID: 3867868,Manhattan
"155 East 91st Street, 5AA - Carnegie Hill, New York",9300,Cooperative,4 Beds | 3 Baths,"Approximate Sq. Feet: 1,825",Manhattan
"155 East 91st Street, 5AB - Carnegie Hill, New York",9300,Cooperative,3 Beds | 3 Baths,"Approximate Sq. Feet: 1,800",Manhattan
