121 Remsen Avenue,740000,"2 Units / 3 Floors / 1,881 Sq. Ft. / Multi-Family Townhouse",empty neighborhood
"589 Hicks Street, Apt. 4",1100000,2 Beds / 2 Baths / 901 Sq. Ft. / Condo,Carroll Gardens
"119 North 11th Street, Apt. 3D",2750000,"2 Beds / 3 Baths / 1,920 Sq. Ft. / Condo",Williamsburg
635 Greene Avenue,950000,Multi-Family Townhouse,Bedford-Stuyvesant
"330 Lenox Road, Apt. 7V",339000,1 Bed / 1 Bath / Co-op,Flatbush
149 87th Street,1495000,3 Beds / 1 Bath / House,Bay Ridge
397 Fenimore Street,1695000,2 Floors / House,Lefferts Gardens
247 Weirfield Street,1699500,"2 Units / 3 Floors / 2,850 Sq. Ft. / Multi-Family Townhouse",Bushwick
865 Union Street,3999000,4 Floors / Single Family Townhouse,Park Slope
97A Cooper Street,1495000,2 Units / 2 Floors / Multi-Family Townhouse,Bushwick
609 6th Street,4995000,2 Units / 4 Floors / Multi-Family Townhouse,Park Slope
"70 Washington Street, Apt. 12A",1750000,"1.5 Beds / 1 Bath / 1,333 Sq. Ft. / Condo",DUMBO/Vinegar Hill
194 16th Street,2495000,"3 Floors / 2,400 Sq. Ft. / Single Family Townhouse",Park Slope
131 Greenpoint Avenue,3350000,Studio / Rental,Greenpoint
"388 Bridge Street, Apt. 39E",1030000,1.5 Beds / 1 Bath / Condo,Downtown Brooklyn
"3165 Nostrand Avenue, Apt. 5V",284000,1 Bed / 1 Bath / Co-op,Marine Park
"214 North 11th Street, Apt. 1W",635000,Studio / 1 Bath / Condo,Williamsburg
1032 Bergen Street,1885000,"3 Units / 3 Floors / 3,552 Sq. Ft. / Multi-Family Townhouse",Crown Heights
314 19th Street,2500000,4 Units / 2 Floors / Multi-Family Townhouse,Greenwood
420 7th Avenue,4300000,Studio / Mixed Use Townhouse,Park Slope
"121 Pacific Street, Apt. P3D",750000,1 Bed / 1 Bath / 735 Sq. Ft. / Co-op,Cobble Hill
"683 41st Street, Apt. #19",399000,1 Bed / 1 Bath / Co-op,Sunset Park
"424 Adelphi Street, Apt. C",949000,3 Beds / 1 Bath / Condo,Fort Greene
19 Clarkson Avenue,2199000,2 Units / 3 Floors / Multi-Family Townhouse,Lefferts Gardens
"147 Hope Street, Apt. PH 5A",2500000,"3 Beds / 2 Baths / 1,754 Sq. Ft. / Condo",Williamsburg
"147 Hope Street, Apt. PH 6C",2400000,"3 Beds / 2 Baths / 1,458 Sq. Ft. / Condo",Williamsburg
"147 Hope Street, Apt. 4L",1400000,"2 Beds / 2 Baths / 1,144 Sq. Ft. / Condo",Williamsburg
"147 Hope Street, Apt. 2J",1295000,2 Beds / 2 Baths / 988 Sq. Ft. / Condo,Williamsburg
"147 Hope Street, Apt. 4E",899000,1 Bed / 1 Bath / 769 Sq. Ft. / Condo,Williamsburg
829 Dean Street,1699000,"3 Floors / 2,204 Sq. Ft. / Multi-Family Townhouse",Prospect Heights
"164 Norman Avenue, Apt. 1A",675000,1 Bed / 1 Bath / 848 Sq. Ft. / Condo,Greenpoint
606 East 91st Street,750000,1 Floor / House,empty neighborhood
"207A Prospect Avenue, Apt. 1",1299995,"1 Bed / 2 Baths / 1,604 Sq. Ft. / Condo",Park Slope
"336 St Marks Avenue, Apt. 2A",1775000,"3 Beds / 2 Baths / 1,509 Sq. Ft. / Condo",Prospect Heights
5015 Avenue J,775000,3 Beds / 1 Bath / House,empty neighborhood
"207A Prospect Avenue, Apt. 4",1099995,2 Beds / 2 Baths / Condo,Park Slope
"336 St Marks Avenue, Apt. 1A",1299000,"2 Beds / 2 Baths / 1,366 Sq. Ft. / Condo",Prospect Heights
"162 Huntington Street, Apt. 2",1295000,"3 Beds / 2 Baths / 1,240 Sq. Ft. / Condo",Carroll Gardens
"11 Hoyt Street, Apt. 26L",1485000,2 Beds / 2 Baths / 967 Sq. Ft. / Condo,Downtown Brooklyn
101 Halsey Street,2695000,"4 Units / 4 Floors / 4,400 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
"119 Grand Street, Apt. 4R",475000,1 Bed / 1 Bath / Co-op,Williamsburg
"464 Putnam Avenue, Apt. 4",974000,2 Beds / 2 Baths / 769 Sq. Ft. / Condo,Bedford-Stuyvesant
"464 Putnam Avenue, Apt. 3",849000,2 Beds / 2 Baths / 775 Sq. Ft. / Condo,Bedford-Stuyvesant
"360 Furman Street, Apt. 1024",5995000,"4 Beds / 3 Baths / 3,310 Sq. Ft. / Condo",Brooklyn Heights
1385 Pacific Street,2650000,"4 Units / 4 Floors / 5,240 Sq. Ft. / Multi-Family Townhouse",Crown Heights
"336 St Marks Avenue, Apt. PH-AB",3600000,"4 Beds / 3 Baths / 2,534 Sq. Ft. / Condo",Prospect Heights
738 Bergen Street,1395000,"2 Units / 4 Floors / 1,950 Sq. Ft. / Multi-Family Townhouse",Prospect Heights
"200 Hicks Street, Apt. 5N",2499000,"2 Beds / 2 Baths / 1,697 Sq. Ft. / Co-op",Brooklyn Heights
217 Warren Street,4195000,"2 Units / 4 Floors / 3,440 Sq. Ft. / Multi-Family Townhouse",Cobble Hill
656 Chauncey Street,1595000,"2 Units / 4 Floors / 3,667 Sq. Ft. / Multi-Family Townhouse",Bushwick
"328 Dean Street, Apt. 1C",2495000,"2 Beds / 3 Baths / 2,103 Sq. Ft. / Condo",Boerum Hill
"147 Hope Street, Apt. PH 5F",1250000,2 Beds / 2 Baths / 972 Sq. Ft. / Condo,Williamsburg
"98 2nd Place, Apt. 1R",775000,1 Bed / 1 Bath / 760 Sq. Ft. / Co-op,Carroll Gardens
"147 Hope Street, Apt. PH 6D",1995000,"3 Beds / 2 Baths / 1,397 Sq. Ft. / Condo",Williamsburg
"16 Monitor Street, Apt. 1E",675000,1 Bed / 2 Baths / 849 Sq. Ft. / Condo,Greenpoint
234 Baltic Street,4225000,3 Units / 4 Floors / Multi-Family Townhouse,Cobble Hill
"1138 Ocean Avenue, Apt. PH8F",1125500,2 Beds / 2 Baths / Condo,Ditmas Park
"201 Spencer Street, Apt. 5A",849000,"2 Beds / 1 Bath / 1,095 Sq. Ft. / Condo",Clinton Hill
347 State Street,4049000,"5 Floors / 3,757 Sq. Ft. / Single Family Townhouse",Boerum Hill
"47 Bridge Street, Apt. 5C",2075000,"3 Beds / 2 Baths / 1,230 Sq. Ft. / Condo",DUMBO/Vinegar Hill
131 Berkeley Place,4495000,"5,010 Sq. Ft. / Multi-Family Townhouse",Park Slope
"813 Jefferson Avenue, Apt. 1A",449000,Studio / 1 Bath / 484 Sq. Ft. / Condo,Bedford-Stuyvesant
961 Grand Street,5800000,"3 Units / 3 Floors / 12,428 Sq. Ft. / Townhouse",Williamsburg
"78 Amity Street, Apt. PHE",3350000,"3 Beds / 3 Baths / 1,631 Sq. Ft. / Condo",Cobble Hill
"511 Herkimer Street, Apt. 1B",745000,1 Bed / 1 Bath / Condo,Bedford-Stuyvesant
"206 Front Street, Apt. 1C/PK",1350000,"2 Beds / 2 Baths / 1,173 Sq. Ft. / Condo",DUMBO/Vinegar Hill
"185 Hall Street, Apt. 410",475000,1 Bed / 1 Bath / Co-op,Clinton Hill
609 Macon Street,1500000,"3 Units / 2 Floors / 3,360 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
"534 Graham Avenue, Apt. 16",395000,2 Beds / 1 Bath / Co-op,Greenpoint
104 Pioneer Street,1850000,"3 Floors / 1,870 Sq. Ft. / Single Family Townhouse",Red Hook
782 Lincoln Place,2000000,"Studio / 9,340 Sq. Ft. / Rental",Crown Heights
"11 Hoyt Street, Apt. 50C",2385000,"2 Beds / 2 Baths / 1,378 Sq. Ft. / Condo",Downtown Brooklyn
1066 84th Street,5500000,4 Beds / 3 Baths / House,Dyker Heights
"11 Hoyt Street, Apt. 54B",3190000,"3 Beds / 3 Baths / 1,756 Sq. Ft. / Condo",Downtown Brooklyn
"11 Hoyt Street, Apt. 28G",860000,Studio / 1 Bath / 524 Sq. Ft. / Condo,Downtown Brooklyn
"11 Hoyt Street, Apt. 51B",1100000,1 Bed / 1 Bath / 695 Sq. Ft. / Condo,Downtown Brooklyn
"11 Hoyt Street, Apt. 18J",1975000,"3 Beds / 2 Baths / 1,369 Sq. Ft. / Condo",Downtown Brooklyn
"11 Hoyt Street, Apt. 37H",2040000,"2 Beds / 2 Baths / 1,238 Sq. Ft. / Condo",Downtown Brooklyn
"840 Saint Marks Avenue, Apt. 4D",725000,3 Beds / 2 Baths / Co-op,Crown Heights
"11 Hoyt Street, Apt. 55A",4350000,"4 Beds / 4 Baths / 2,074 Sq. Ft. / Condo",Downtown Brooklyn
"11 Hoyt Street, Apt. 22H",2485000,"3 Beds / 3 Baths / 1,728 Sq. Ft. / Condo",Downtown Brooklyn
"11 Hoyt Street, Apt. 16C",1945000,"3 Beds / 2 Baths / 1,383 Sq. Ft. / Condo",Downtown Brooklyn
"11 Hoyt Street, Apt. 45E",830000,Studio / 1 Bath / 479 Sq. Ft. / Condo,Downtown Brooklyn
"11 Hoyt Street, Apt. 15B",985000,1 Bed / 1 Bath / 787 Sq. Ft. / Condo,Downtown Brooklyn
515 Bainbridge Street,1599000,"2 Units / 3 Floors / 3,024 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
"118 Union Street, Apt. 9A",850000,2 Beds / 1 Bath / Condo,Carroll Gardens
"933 Lafayette Avenue, Apt. 1",1245000,"3 Beds / 2 Baths / 1,850 Sq. Ft. / Condo",Bedford-Stuyvesant
933 Greene Avenue,1150000,"2 Units / 3 Floors / 2,880 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
"211 Schermerhorn Street, Apt. 8A",1540000,"2 Beds / 2 Baths / 1,168 Sq. Ft. / Condo",Downtown Brooklyn
10 Monroe Street,2995000,2 Units / 4 Floors / Multi-Family Townhouse,Clinton Hill
"147 Hope Street, Apt. 4A",1500000,"2 Beds / 2 Baths / 1,175 Sq. Ft. / Condo",Williamsburg
17 Vanderbilt Avenue,1995000,3 Floors / Single Family Townhouse,Fort Greene
203-209 North 11th Street,15300000,"1 Floor / 10,000 Sq. Ft. / Townhouse",Williamsburg
"360 Furman Street, Apt. 712",1095000,"1 Bed / 1 Bath / 1,100 Sq. Ft. / Condo",Brooklyn Heights
"1138 Ocean Avenue, Apt. 2H",915000,"3 Beds / 2 Baths / 1,110 Sq. Ft. / Condo",Ditmas Park
562 Mac Donough Street,1650000,"2 Units / 3 Floors / 3,402 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
"282 21st Street, Apt. 3C",695000,1 Bed / 1 Bath / Condo,Greenwood
"309 Ocean Parkway, Apt. 2F",699000,2 Beds / 2 Baths / Condo,Kensington
"40 Lexington Avenue, Apt. 3B",1850000,"3 Beds / 2 Baths / 1,579 Sq. Ft. / Condo",Clinton Hill
"373 Lincoln Road, Apt. 3",895000,"3 Beds / 2 Baths / 1,045 Sq. Ft. / Condo",Lefferts Gardens
"631 East 18th Street, Apt. 2C",690000,2 Beds / 1 Bath / Condo,Ditmas Park
"631 East 18th Street, Apt. 2A",550000,1 Bed / 1 Bath / Condo,Ditmas Park
"631 East 18th Street, Apt. 2E",540000,1 Bed / 1 Bath / Condo,Ditmas Park
"40 Lexington Avenue, Apt. 1B",1799000,"2 Beds / 2 Baths / 1,828 Sq. Ft. / Condo",Clinton Hill
"631 East 18th Street, Apt. 5D",810000,2 Beds / 1 Bath / Condo,Ditmas Park
"631 East 18th Street, Apt. 5E",580000,1 Bed / 1 Bath / Condo,Ditmas Park
"631 East 18th Street, Apt. 5C",760000,2 Beds / 1 Bath / Condo,Ditmas Park
142 Somers Street,1395000,"2 Units / 3 Floors / 2,400 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
152-154 Wythe Avenue,6800000,"3 Units / 3 Floors / 3,960 Sq. Ft. / Multi-Family Townhouse",Williamsburg
"310 Lenox Road, Apt. 3D",299000,1 Bed / 1 Bath / Co-op,Flatbush
668 Metropolitan Avenue,2995000,"2 Units / 3 Floors / 2,600 Sq. Ft. / Multi-Family Townhouse",Williamsburg
"114 Remsen Street, Apt. 1B",725000,7 Units / 4 Floors / Multi-Family Townhouse,Brooklyn Heights
173 Cooper Street,1745000,3 Units / 3 Floors / Multi-Family Townhouse,Bushwick
161 16th Street,1275000,2 Beds / 2 Baths / House,Park Slope
"535 Dean Street, Apt. PH106",3495000,"3 Beds / 2 Baths / 2,350 Sq. Ft. / Condo",Prospect Heights
"1 Clinton Street, Apt. 11B",1227000,1 Bed / 1 Bath / 932 Sq. Ft. / Condo,Brooklyn Heights
"1 Clinton Street, Apt. 4C",2649000,"2 Beds / 2 Baths / 1,672 Sq. Ft. / Condo",Brooklyn Heights
"345 Lenox Road, Apt. 5C",540000,1 Bed / 1 Bath / 680 Sq. Ft. / Condo,Flatbush
"856 43rd Street, Apt. 16",549000,3 Beds / 1 Bath / 900 Sq. Ft. / Co-op,Sunset Park
"336 St Marks Avenue, Apt. PHB",1550000,"2 Beds / 2 Baths / 1,095 Sq. Ft. / Condo",Prospect Heights
"745 East 31st Street, Apt. 2J",365000,2 Beds / 1 Bath / Co-op,Flatbush
"360 Furman Street, Apt. LOFT-942",975000,1 Bed / 1 Bath / 822 Sq. Ft. / Condo,Brooklyn Heights
"336 St Marks Avenue, Apt. 3A",1750000,"3 Beds / 2 Baths / 1,509 Sq. Ft. / Condo",Prospect Heights
"228 Bushwick Avenue, Apt. 6A",649000,1 Bed / 1 Bath / 605 Sq. Ft. / Condo,Williamsburg
594 Madison Street,1799000,"3 Units / 4 Floors / 3,420 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
80 Norman Avenue,1850000,"2 Units / 3 Floors / 1,920 Sq. Ft. / Multi-Family Townhouse",Greenpoint
"211 23rd Street, Apt. 3",799000,1 Bed / 1 Bath / 954 Sq. Ft. / Condo,Park Slope
"360 Furman Street, Apt. loft-844",1399000,"2 Beds / 2 Baths / 1,214 Sq. Ft. / Condo",Brooklyn Heights
206A Bergen Street,2425000,"4 Units / 3 Floors / 3,600 Sq. Ft. / Multi-Family Townhouse",Boerum Hill
328 Clifton Place,2395000,3 Units / 4 Floors / Multi-Family Townhouse,Bedford-Stuyvesant
"57 Montague Street, Apt. 2C",765000,1 Bed / 1 Bath / Co-op,Brooklyn Heights
"75 Henry Street, Apt. 6L",750000,1 Bed / 1 Bath / Co-op,Brooklyn Heights
"78 Amity Street, Apt. PHA",2750000,"3 Beds / 2 Baths / 1,504 Sq. Ft. / Condo",Cobble Hill
393 Hicks Street,3099000,"4 Units / 4 Floors / 4,000 Sq. Ft. / Multi-Family Townhouse",Cobble Hill
"360 Furman Street, Apt. LOFT-1139",1699000,"2 Beds / 2 Baths / 1,394 Sq. Ft. / Condo",Brooklyn Heights
"1138 Ocean Avenue, Apt. 8H",949000,2 Beds / 2 Baths / Condo,Ditmas Park
1775 Nostrand Avenue,1495000,3 Floors / Multi-Family Townhouse,Flatbush
"1 John Street, Apt. 10A",5100000,"4 Beds / 3 Baths / 2,582 Sq. Ft. / Condo",DUMBO/Vinegar Hill
3221 Church Avenue,1495000,"2 Units / 3 Floors / 3,460 Sq. Ft. / Multi-Family Townhouse",Flatbush
385 Gates Avenue,3295000,2 Units / 4 Floors / Multi-Family Townhouse,Bedford-Stuyvesant
"873 Pacific Street, Apt. THA",1599000,"1 Bed / 1 Bath / 1,642 Sq. Ft. / Condo",Prospect Heights
220 7th Street,3079000,2 Units / 3 Floors / Multi-Family Townhouse,Park Slope
228 Garfield Place,3850000,"3 Units / 4 Floors / 4,108 Sq. Ft. / Multi-Family Townhouse",Park Slope
"96 Schermerhorn Street, Apt. 1F",799000,"1 Bed / 1 Bath / 1,306 Sq. Ft. / Co-op",Brooklyn Heights
317 Manhattan Avenue,2299000,"3 Units / 3 Floors / 3,000 Sq. Ft. / Mixed Use Townhouse",Williamsburg
246 Palmetto Street,1499999,2 Units / Multi-Family Townhouse,Bushwick
62 Grand Street,4000000,"2 Units / 3 Floors / 3,400 Sq. Ft. / Multi-Family Townhouse",Williamsburg
"28 Old Fulton Street, Apt. 4J",1120000,"1 Bed / 1 Bath / 1,120 Sq. Ft. / Co-op",Brooklyn Heights
"11 Hoyt Street, Apt. 45J",1425000,1 Bed / 1 Bath / 879 Sq. Ft. / Condo,Downtown Brooklyn
392 Lorimer Street,1995000,"3 Units / 3 Floors / 2,205 Sq. Ft. / Multi-Family Townhouse",Williamsburg
"309 Ocean Parkway, Apt. 5F",745000,2 Beds / 2 Baths / Condo,Kensington
"1825 Foster Avenue, Apt. 2a",550000,2 Beds / 1 Bath / Co-op,Ditmas Park
"11 Hoyt Street, Apt. 8A",1190000,1 Bed / 1 Bath / 961 Sq. Ft. / Condo,Downtown Brooklyn
"6801 Shore Road, Apt. 3K",360000,1 Bed / 1 Bath / Co-op,Bay Ridge
"1 Clinton Street, Apt. 28C",6400000,"3 Beds / 2 Baths / 3,187 Sq. Ft. / Condo",Brooklyn Heights
"1 Clinton Street, Apt. 7D",1985000,"2 Beds / 2 Baths / 1,198 Sq. Ft. / Condo",Brooklyn Heights
"1 Clinton Street, Apt. 9E",2791000,"2 Beds / 2 Baths / 1,597 Sq. Ft. / Condo",Brooklyn Heights
"1 Clinton Street, Apt. 6A",3395000,"3 Beds / 2 Baths / 1,993 Sq. Ft. / Condo",Brooklyn Heights
"1 Clinton Street, Apt. 28A",5288000,"4 Beds / 3 Baths / 2,308 Sq. Ft. / Condo",Brooklyn Heights
"1 Clinton Street, Apt. 4K",2765000,"2 Beds / 2 Baths / 1,533 Sq. Ft. / Condo",Brooklyn Heights
"1 Clinton Street, Apt. 15C",3195000,"3 Beds / 2 Baths / 1,981 Sq. Ft. / Condo",Brooklyn Heights
"1 Clinton Street, Apt. 14D",3814000,"3 Beds / 2 Baths / 2,176 Sq. Ft. / Condo",Brooklyn Heights
"1 Clinton Street, Apt. 6C",2395000,"2 Beds / 2 Baths / 1,456 Sq. Ft. / Condo",Brooklyn Heights
"211 Schermerhorn Street, Apt. 6B",1525000,2 Beds / 2 Baths / Condo,Downtown Brooklyn
45 Wolcott Street,2500000,"2 Units / 3 Floors / 2,200 Sq. Ft. / House",Red Hook
"309 Ocean Parkway, Apt. 2R",1075000,"2.5 Beds / 2 Baths / 1,328 Sq. Ft. / Condo",Kensington
"11 Hoyt Street, Apt. 26K",2020000,"3 Beds / 2 Baths / 1,260 Sq. Ft. / Condo",Downtown Brooklyn
"309 Ocean Parkway, Apt. PH",1695000,3 Beds / 2 Baths / Condo,Kensington
377A Nostrand Avenue,1625000,"2 Units / 4 Floors / 2,816 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
"235 Adams Street, Apt. 8I",615000,1 Bed / 1 Bath / 734 Sq. Ft. / Co-op,Brooklyn Heights
280 Patchen Avenue,1295000,"2 Units / 3 Floors / 2,875 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
"439 Hicks Street, Apt. 1D",568000,1 Bed / 1 Bath / 568 Sq. Ft. / Condo,Cobble Hill
"873 Pacific Street, Apt. 2B",1550000,"3 Beds / 2 Baths / 1,281 Sq. Ft. / Condo",Prospect Heights
351 Quincy Street,2095000,"2 Units / 4 Floors / 3,375 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
"211 Schermerhorn Street, Apt. 3A",1325000,2 Beds / 2 Baths / Condo,Downtown Brooklyn
"158 15th Street, Apt. 3A",749000,2 Beds / 1 Bath / 687 Sq. Ft. / Condo,Park Slope
82 Aberdeen Street,1249000,"2 Units / 3 Floors / 2,430 Sq. Ft. / House",Bushwick
"158 15th Street, Apt. 2B",599000,1 Bed / 1 Bath / 515 Sq. Ft. / Condo,Park Slope
"158 15th Street, Apt. 3B",749000,2 Beds / 1 Bath / 687 Sq. Ft. / Condo,Park Slope
66 Cranberry Street,6600000,"5 Units / 4 Floors / 5,000 Sq. Ft. / Multi-Family Townhouse",Brooklyn Heights
"11 Hoyt Street, Apt. 42A",3750000,"4 Beds / 3 Baths / 1,956 Sq. Ft. / Condo",Downtown Brooklyn
"11 Hoyt Street, Apt. 12E",715000,Studio / 1 Bath / 480 Sq. Ft. / Condo,Downtown Brooklyn
"211 Schermerhorn Street, Apt. 3C",1485000,"2 Beds / 2 Baths / 1,134 Sq. Ft. / Condo",Downtown Brooklyn
"211 Schermerhorn Street, Apt. 12B",2050000,"3 Beds / 2 Baths / 1,421 Sq. Ft. / Condo",Downtown Brooklyn
"211 Schermerhorn Street, Apt. PHA",3150000,"3 Beds / 3 Baths / 1,944 Sq. Ft. / Condo",Downtown Brooklyn
"211 Schermerhorn Street, Apt. 5A",1360000,"2 Beds / 2 Baths / 1,098 Sq. Ft. / Condo",Downtown Brooklyn
"211 Schermerhorn Street, Apt. Gar...",2465000,"3 Beds / 2 Baths / 1,646 Sq. Ft. / Condo",Downtown Brooklyn
6516 18th Avenue,2988888,Commercial,Bensonhurst
"11 Hoyt Street, Apt. 41F",3075000,"3 Beds / 3 Baths / 1,722 Sq. Ft. / Condo",Downtown Brooklyn
"11 Hoyt Street, Apt. 48G",2210000,"2 Beds / 2 Baths / 1,306 Sq. Ft. / Condo",Downtown Brooklyn
"130 Hicks Street, Apt. 4F",400000,Studio / 1 Bath / Co-op,Brooklyn Heights
"11 Hoyt Street, Apt. 36A",3450000,"4 Beds / 3 Baths / 1,926 Sq. Ft. / Condo",Downtown Brooklyn
"11 Hoyt Street, Apt. 35G",2545000,"3 Beds / 2 Baths / 1,410 Sq. Ft. / Condo",Downtown Brooklyn
"11 Hoyt Street, Apt. 17E",1825000,"2 Beds / 2 Baths / 1,339 Sq. Ft. / Condo",Downtown Brooklyn
"11 Hoyt Street, Apt. 54K",2255000,"2 Beds / 2 Baths / 1,237 Sq. Ft. / Condo",Downtown Brooklyn
226A Vernon Avenue,1895000,"2 Units / 3 Floors / 3,206 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
"231 Norman Avenue, Apt. 309",550000,68 Units / 5 Floors / 845 Sq. Ft. / Commercial,Greenpoint
"147 Hope Street, Apt. PH 5B",1895000,"2 Beds / 2 Baths / 1,400 Sq. Ft. / Condo",Williamsburg
210A 30th Street,1100000,3 Beds / 1 Bath / House,Greenwood
"360 Furman Street, Apt. 316",925000,Loft / 1 Bath / 843 Sq. Ft. / Condo,Brooklyn Heights
"1818 Newkirk Avenue, Apt. 2U",459000,1 Bed / 1 Bath / 950 Sq. Ft. / Co-op,Ditmas Park
331 4th Street,3785000,3 Beds / 3 Baths / House,Park Slope
"841 Union Street, Apt. 316",200000,"145 Units / 7 Floors / 17,698 Sq. Ft. / Townhouse",Park Slope
96 Degraw Street,3995000,"3 Floors / 3,412 Sq. Ft. / Single Family Townhouse",empty neighborhood
"78 Amity Street, Apt. 3D",1575000,"2 Beds / 2 Baths / 1,059 Sq. Ft. / Condo",Cobble Hill
"78 Amity Street, Apt. PHC",3100000,"3 Beds / 2 Baths / 1,514 Sq. Ft. / Condo",Cobble Hill
"195 Willoughby Avenue, Apt. 711",450000,1 Bed / 1 Bath / Co-op,Clinton Hill
"345 Lenox Road, Apt. 4b",535000,1 Bed / 1 Bath / 670 Sq. Ft. / Condo,Flatbush
"345 Lenox Road, Apt. 2A",736000,2 Beds / 2 Baths / 990 Sq. Ft. / Condo,Flatbush
"345 Lenox Road, Apt. PHB",1150000,"3 Beds / 2 Baths / 1,330 Sq. Ft. / Condo",Flatbush
"195 Willoughby Avenue, Apt. 105",420000,1 Bed / 1 Bath / Co-op,Clinton Hill
191 Lefferts Place,1700000,"2 Units / 5 Floors / 4,016 Sq. Ft. / Multi-Family Townhouse",Clinton Hill
1074 Halsey Street,1495000,"2 Units / 3 Floors / 3,276 Sq. Ft. / Multi-Family Townhouse",Bushwick
"162 Cozine Avenue, Apt. CB",340000,2 Beds / 1 Bath / 836 Sq. Ft. / Condo,empty neighborhood
342 Greene Avenue,42378,4 Units / 4 Floors / Multi-Family Townhouse,Bedford-Stuyvesant
960 Atlantic Avenue,1300000,"12,000 Sq. Ft.",Prospect Heights
589 Putnam Avenue,1785000,"3 Units / 4 Floors / 3,240 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
227 Woodbine Street,1000000,"2 Units / 3 Floors / 2,634 Sq. Ft. / Multi-Family Townhouse",Bushwick
East 28th Street,999000,"2 Floors / 1,708 Sq. Ft. / House",Midwood
669 East 2nd Street,4750000,"3 Units / 3 Floors / 3,143 Sq. Ft. / Multi-Family Townhouse",Kensington
672 Saint Marks Avenue,4999000,"5 Units / 3 Floors / 7,500 Sq. Ft. / Multi-Family Townhouse",Crown Heights
"245 Nostrand Avenue, Apt. 3",1125000,"4 Beds / 3 Baths / 1,771 Sq. Ft. / Condo",Bedford-Stuyvesant
"231 Norman Avenue, Apt. 109/110",699000,"68 Units / 5 Floors / 1,679 Sq. Ft. / Commercial",Greenpoint
"521 41st Street, Apt. D3",420000,1 Bed / 1 Bath / 560 Sq. Ft. / Co-op,Sunset Park
67 Dikeman Street,2950000,"4 Floors / 3,100 Sq. Ft. / Multi-Family Townhouse",Red Hook
155 Grand Street,4150000,"3 Units / 3 Floors / 4,011 Sq. Ft. / Mixed Use Townhouse",Williamsburg
"601 Crown Street, Apt. D4",440000,1 Bed / 1 Bath / 620 Sq. Ft. / Condo,Crown Heights
30 Bartlett Street,4950000,"1 Floor / 5,000 Sq. Ft. / Commercial",Williamsburg
Front Street,855000,1 Bed / 1 Bath / 519 Sq. Ft. / Condo,DUMBO/Vinegar Hill
Front Street,1575000,2 Beds / 2 Baths / 928 Sq. Ft. / Condo,DUMBO/Vinegar Hill
Front Street,1085000,1 Bed / 1 Bath / 652 Sq. Ft. / Condo,DUMBO/Vinegar Hill
North 6th Street,1150000,1 Bed / 1 Bath / 601 Sq. Ft. / Condo,Williamsburg
Front Street,945000,1 Bed / 1 Bath / 550 Sq. Ft. / Condo,DUMBO/Vinegar Hill
Front Street,915000,1 Bed / 1 Bath / 552 Sq. Ft. / Condo,DUMBO/Vinegar Hill
Front Street,1050000,1 Bed / 1 Bath / 642 Sq. Ft. / Condo,DUMBO/Vinegar Hill
Shore Parkway,615000,2 Beds / 1 Bath / 850 Sq. Ft. / Condo,Sheepshead Bay
Front Street,995000,1 Bed / 1 Bath / 552 Sq. Ft. / Condo,DUMBO/Vinegar Hill
Washington Avenue,510000,Studio / 1 Bath / 533 Sq. Ft. / Condo,Clinton Hill
Quincy Street,2350000,"3 Units / 3 Floors / 3,344 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
Front Street,2950000,"3 Beds / 2 Baths / 1,283 Sq. Ft. / Condo",DUMBO/Vinegar Hill
Kent Avenue,995000,1 Bed / 1 Bath / 908 Sq. Ft. / Condo,Williamsburg
"145 Kenilworth Place, Apt. 3B",525000,2 Beds / 2 Baths / 832 Sq. Ft. / Condo,Flatbush
Bayard Street,1495000,"3 Beds / 3 Baths / 1,351 Sq. Ft. / Condo",Greenpoint
Bayard Street,735000,1 Bed / 1 Bath / 637 Sq. Ft. / Condo,Greenpoint
Summit Street,2000000,"3 Beds / 3 Baths / 1,786 Sq. Ft. / Condo",empty neighborhood
8th Avenue,950000,2 Beds / 1 Bath / 960 Sq. Ft. / Co-op,Park Slope
Quincy Street,1499000,"3 Units / 3 Floors / 3,120 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
Bayard Street,745000,1 Bed / 1 Bath / 656 Sq. Ft. / Condo,Greenpoint
Meserole Avenue,1255000,"2 Beds / 2 Baths / 1,150 Sq. Ft. / Condo",Greenpoint
Covert Street,1599999,2 Units / 3 Floors / Multi-Family Townhouse,Bushwick
Bridge Street,2000000,"3 Beds / 2 Baths / 1,800 Sq. Ft. / Condo",Downtown Brooklyn
